Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1191197|61656a803a687e3cf0ce1e14|Cu27S15N|mp-542333|Cu9S5|*N2|N2|0.655|2|1|-2|0.017
random1952510|61656be73a687e3cf0ce1eb6|Sc12Cu12N|mp-1169|ScCu|*N2|N2|-0.155|1|1|0|0.250
random1099713|61656be88ad40a12ab0b803c|Ti16H12N|mp-1078123|Ti4H3|*N2|N2|-1.812|1|1|2|0.060
random1095139|61656beb8ad40a12ab0b806a|Mn9Al6V9N|mp-1221807|Mn3Al2V3|*N2|N2|-0.588|2|1|-2|0.292
random1193888|61656bf83a687e3cf0ce1f2d|Sc24Sn8N|mp-1186970|Sc3Sn|*N2|N2|-3.451|1|1|0|0.125
random2271275|61656c2a8ad40a12ab0b8106|Ca4Cu20N|mp-1882|CaCu5|*N2|N2|-0.137|1|0|0|0.167
random1581084|61656d573a687e3cf0ce1f91|Mn8V16Fe8N|mp-1186011|MnV2Fe|*N2|N2|-0.929|2|1|1|0.062
random886854|61656d963a687e3cf0ce2089|Hf4Pd12N|mp-1007656|HfPd3|*N2|N2|-0.457|1|0|0|0.250
random1513962|61656f048ad40a12ab0b825e|Cr6Si6Ru12N|mp-865791|CrSiRu2|*N2|N2|-0.000|1|1|1|0.042
random1457493|616570843a687e3cf0ce222d|Sr12Zn12N|mp-12724|SrZn|*N2|N2|-0.759|1|0|2|0.116
random2227626|616572278ad40a12ab0b84e1|Si2Pt10Pb2N|mp-1025218|SiPt5Pb|*N2|N2|-0.012|0|0|1|0.401
random1494109|616572303a687e3cf0ce248a|Ta36Si12N|mp-568646|Ta3Si|*N2|N2|-0.301|2|1|1|0.010
random1461029|616572528ad40a12ab0b8535|Al24N|mp-998860|Al|*N2|N2|0.055|2|1|1|0.125
random1229472|616573948ad40a12ab0b8636|Mo9(S9N)2|mp-1023924|MoS2|*N2|N2|-0.569|2|1|0|0.111
random1763959|616574f73a687e3cf0ce25b4|Hg9N|mp-10861|Hg|*N2|N2|0.028|2|0|1|0.028
random1153261|6165756e8ad40a12ab0b870c|Ga9Fe9Ni18N|mp-1065359|GaFeNi2|*N2|N2|-0.335|0|0|1|0.250
random1811138|616578648ad40a12ab0b8868|Ti8Si24Mo4N|mp-1217079|Ti2Si6Mo|*N2|N2|-1.321|2|1|2|0.007
random1471090|616578678ad40a12ab0b8898|Te12Pd12N|mp-564|TePd|*N2|N2|-0.014|1|0|2|0.167
random1153025|616579c03a687e3cf0ce29f5|Ni5As10Rh15N|mp-1220148|NiAs2Rh3|*N2|N2|-0.191|1|2|2|0.158
random1830336|616579f98ad40a12ab0b897f|Ti18Ge18Os18N|mp-1208195|TiGeOs|*N2|N2|-0.549|1|2|0|0.088
random684885|616579fa8ad40a12ab0b8990|Fe8P32N|mp-570553|FeP4|*N2|N2|3.011|1|1|1|0.082
random1488608|616579fb8ad40a12ab0b89a3|Bi10S10NCl10|mp-23318|BiSCl|*N2|N2|-0.050|1|2|2|0.029
random900296|61657a1a3a687e3cf0ce2ab5|Y4Ge8Ir4N|mp-580930|YGe2Ir|*N2|N2|-0.195|1|1|2|0.401
random1047320|61657a313a687e3cf0ce2b3f|Ca4Al16N|mp-1749|CaAl4|*N2|N2|0.942|1|0|0|0.250
random985613|61657aa63a687e3cf0ce2bf9|V36Sn12N|mp-22211|V3Sn|*N2|N2|-2.319|2|1|0|0.123
random2255885|61657aa93a687e3cf0ce2c0e|Hf15Sc3Si12N|mp-1224366|Hf5ScSi4|*N2|N2|-1.425|2|0|1|0.027
random1132893|61657ae38ad40a12ab0b8c6d|Ca4In8S16N|mp-1227503|Ca(InS2)2|*N2|N2|-0.022|0|1|0|0.128
random2421654|61657b183a687e3cf0ce2caa|Rb8Ge8NCl24|mp-27369|RbGeCl3|*N2|N2|-0.042|2|0|-1|0.045
random2384066|61657b523a687e3cf0ce2d0b|Zr16Ge32N|mp-2430|ZrGe2|*N2|N2|-0.504|1|1|1|0.084
random1513036|61657cb08ad40a12ab0b8e86|Nb9Pb9S18N|mp-19746|NbPbS2|*N2|N2|-2.277|2|1|0|0.056
random1654986|61657cf08ad40a12ab0b8ee0|Tl8NCl8|mp-571079|TlCl|*N2|N2|-0.022|1|1|0|0
random2158538|61657cf18ad40a12ab0b8ee9|K8Pt4C8N|mp-976876|K2PtC2|*N2|N2|-0.054|2|-1|2|0.030
random1790357|616582b93a687e3cf0ce31cb|Cu30Au10N|mp-2258|Cu3Au|*N2|N2|-0.012|2|2|1|0.050
random784395|616584433a687e3cf0ce32be|Zr20N|mp-41|Zr|*N2|N2|-3.027|2|2|1|0.050
random2197018|616584448ad40a12ab0b933a|Ni24P48N|mp-486|NiP2|*N2|N2|-0.022|0|1|2|0
random1474800|616584783a687e3cf0ce32fb|Cr6S12N|mp-28910|CrS2|*N2|N2|-0.006|0|1|0|0.250
random1026700|6165847c8ad40a12ab0b93ad|Ga24Te24N|mp-542812|GaTe|*N2|N2|0.519|1|0|2|0.125
random999997|616585d23a687e3cf0ce335f|Hg16Rh8N|mp-11870|Hg2Rh|*N2|N2|-0.020|2|1|2|0.062
random1466374|616587978ad40a12ab0b94d6|Nb12As24N|mp-7598|NbAs2|*N2|N2|0.985|1|0|0|0.149
random681531|616587978ad40a12ab0b94de|Ca6Mn6N11|mp-1245445|Ca3Mn3N5|*N2|N2|1.904|1|-1|0|0.098
random1419822|616587983a687e3cf0ce3469|Mo6Pt18N|mp-1221420|MoPt3|*N2|N2|-1.289|2|1|2|0.127
random681870|616589278ad40a12ab0b95b1|Sc16Os8Pd8N|mp-862365|Sc2OsPd|*N2|N2|-0.002|1|0|0|0.125
random1796543|616589288ad40a12ab0b95c3|Fe9NCl18|mp-23229|FeCl2|*N2|N2|-0.014|1|0|1|0.500
random1696458|6165896b8ad40a12ab0b9699|Sn30S24NCl12|mp-1013760|Sn5(S2Cl)2|*N2|N2|0.878|0|1|-2|0.070
random970025|61658ab28ad40a12ab0b96d5|Pd8Pb16N|mp-20599|PdPb2|*N2|N2|0.010|2|1|2|0.019
random1778100|61658ab53a687e3cf0ce3695|Ti32H48N|mp-1079127|Ti2H3|*N2|N2|-3.744|1|1|0|0.125
random1281131|61658ae58ad40a12ab0b9735|Rh24Pb24N|mp-442|RhPb|*N2|N2|-0.311|2|1|1|0.021
random1909783|61658af33a687e3cf0ce375f|Ta40Ga24N|mp-568376|Ta5Ga3|*N2|N2|-1.718|1|0|1|0.121
random1528990|61658c3a3a687e3cf0ce37ba|Si24Ru40N|mp-1105935|Si3Ru5|*N2|N2|-0.688|1|1|2|0.073
random1883336|61658c3c3a687e3cf0ce37e1|Mn8Te8N|mp-1080073|MnTe|*N2|N2|-0.363|2|1|1|0.103
random1801444|61658c7c8ad40a12ab0b982b|Sr8Cd16N|mp-677|SrCd2|*N2|N2|-0.015|1|1|2|0.071
random1556061|61658dda3a687e3cf0ce38b9|Zr12Al18Cr6N|mp-1215491|Zr2Al3Cr|*N2|N2|-1.280|2|-1|2|0.019
random1680869|61658e198ad40a12ab0b98d0|Nb10Sb10Ru10N|mp-505297|NbSbRu|*N2|N2|-0.957|2|2|1|0.075
random1303068|61658f698ad40a12ab0b993b|Ca12In12N|mp-20263|CaIn|*N2|N2|0.001|1|1|1|0.083
random842316|61658f6b3a687e3cf0ce3a59|Mn12Al24Ni12N|mp-1221656|MnAl2Ni|*N2|N2|-1.076|1|1|1|0.066
random1023294|61658fab3a687e3cf0ce3ad8|Sn8Se8N|mp-2168|SnSe|*N2|N2|-0.004|0|1|0|0
random2038271|616590fb8ad40a12ab0b9a3d|Co12S24N|mp-2070|CoS2|*N2|N2|-0.320|2|1|0|0.046
random547365|616590fd3a687e3cf0ce3b5d|Zr27S27N2|mp-1925|ZrS|*N2|N2|-0.692|1|1|1|0.083
random1425689|6165927a8ad40a12ab0b9bb7|Na18As6N|mp-8860|Na3As|*N2|N2|-0.049|1|1|1|0.042
random2152637|616592b08ad40a12ab0b9c10|Hf20Ge16N|mp-737|Hf5Ge4|*N2|N2|-0.525|0|1|0|0.073
random1751377|616594008ad40a12ab0b9d01|Co20Ge20N|mp-10692|CoGe|*N2|N2|-0.801|2|2|1|0.185
random1883769|616594033a687e3cf0ce3cb3|Nb8Ge8As8N|mp-1018812|NbGeAs|*N2|N2|-0.308|1|1|0|0.125
random588739|6165943a8ad40a12ab0b9d95|Fe24Si48N|mp-1714|FeSi2|*N2|N2|1.092|1|1|1|0.122
random2169712|616595843a687e3cf0ce3d5b|Nb16Te24N|mp-570451|Nb2Te3|*N2|N2|-0.149|1|1|2|0.028
random839059|616595bc8ad40a12ab0b9ebb|Bi8Se16N|mp-1095302|BiSe2|*N2|N2|-0.022|1|0|-1|0.250
random1491761|616597248ad40a12ab0b9f87|Sc25Ga15N|mp-17332|Sc5Ga3|*N2|N2|-2.928|2|2|1|0.042
random2409841|616598b98ad40a12ab0ba083|Os8S16N|mp-20905|OsS2|*N2|N2|-1.251|2|1|1|0.029
random727074|616598eb3a687e3cf0ce3ef6|K10N|mp-604325|K|*N2|N2|0.332|2|1|2|0
random2198735|61659bdc8ad40a12ab0ba245|V18Se24N|mp-22700|V3Se4|*N2|N2|-1.856|1|0|0|0.124
random1863660|61659be23a687e3cf0ce4113|Zr16Cu8Si32N|mp-1104732|Zr2CuSi4|*N2|N2|0.176|1|1|1|0.068
random1180995|61659d648ad40a12ab0ba37c|Mo9Se18N|mp-7581|MoSe2|*N2|N2|-1.417|1|0|1|0.333
random1887572|61659ece8ad40a12ab0ba48a|Al36Mo3N|mp-550|Al12Mo|*N2|N2|-0.016|1|1|1|0.083
random1194356|61659ed13a687e3cf0ce42ba|Mn3Zn3Te12N|mp-1221521|MnZnTe4|*N2|N2|1.929|1|1|1|0.025
random663559|6165a05f8ad40a12ab0ba53e|Ag20S10N|mp-985451|Ag2S|*N2|N2|-0.021|2|1|-2|0.074
random598596|6165a0643a687e3cf0ce433a|Ca65(Al35N)2|mp-1193055|Ca13Al14|*N2|N2|-0.094|2|2|-1|0.034
random1544961|6165a0673a687e3cf0ce437b|Hf12Co12P12N|mp-1095427|HfCoP|*N2|N2|-2.086|2|1|2|0.038
random1829663|6165a24a3a687e3cf0ce446a|V6Sb6Rh6N|mp-1100417|VSbRh|*N2|N2|0.295|1|1|1|0.042
random1685505|6165a24e3a687e3cf0ce44ac|Zn24Ru8N|mp-1380|Zn3Ru|*N2|N2|-0.725|1|1|2|0.184
random1305011|6165a2538ad40a12ab0ba722|Ti24Pd24N|mp-979261|TiPd|*N2|N2|-0.070|1|0|2|0.082
random1772475|6165a5998ad40a12ab0ba8d7|Te24N|mp-1178952|Te|*N2|N2|-0.012|1|2|2|0.007
random847746|6165a5c73a687e3cf0ce4612|Hf4Pd12N|mp-1007656|HfPd3|*N2|N2|0.184|1|0|0|0.250
random1710513|6165a75c3a687e3cf0ce46eb|Y12Co18Si6N|mp-1216065|Y2Co3Si|*N2|N2|-1.188|1|0|-2|0.042
random1882367|6165a93f8ad40a12ab0baa7f|Sr12H36Os6N|mp-1078677|Sr2H6Os|*N2|N2|-0.602|2|1|0|0.008
random1562351|6165ab283a687e3cf0ce48cd|Sr40Bi24N|mp-1197242|Sr5Bi3|*N2|N2|-0.512|1|1|2|0.121
random1242143|6165ab293a687e3cf0ce48d3|Si48Rh36N|mp-540791|Si4Rh3|*N2|N2|-0.025|1|2|2|0.087
random1321274|6165ae888ad40a12ab0bad2d|In16Pt32N|mp-1223755|InPt2|*N2|N2|0.084|0|1|1|0.460
random1435680|6165b0313a687e3cf0ce4b7a|Co12Pt12N|mp-1225998|CoPt|*N2|N2|-0.367|1|0|-2|0.500
random886883|6165b3a28ad40a12ab0baed7|Zr12Ga12N|mp-30682|ZrGa|*N2|N2|-0.601|2|1|1|0.005
random2219550|6165b5988ad40a12ab0bb070|Cr30Ga10N|mp-1231|Cr3Ga|*N2|N2|-1.261|2|2|1|0.025
random1609745|6165b6f43a687e3cf0ce4e63|Sr12Au24N|mp-434|SrAu2|*N2|N2|-0.022|0|2|1|0
random1689805|6165b6f43a687e3cf0ce4e69|Ta34Al24N|mp-1194073|Ta17Al12|*N2|N2|-0.319|2|1|1|0.097
random1455843|6165b6f53a687e3cf0ce4e7b|Zr16Tc8Ir8N|mp-1188001|Zr2TcIr|*N2|N2|-0.592|1|0|0|0.125
random2241068|6165b8843a687e3cf0ce4f77|Sc16Si8Pt28N|mp-1193821|Sc4Si2Pt7|*N2|N2|-0.409|0|1|0|0.250
random763648|6165b8863a687e3cf0ce4f96|Hf18V12Ga36N|mp-1191713|Hf3(VGa3)2|*N2|N2|-1.712|0|1|2|0.007
random713485|6165b8b83a687e3cf0ce4fc3|Tc12S24N|mp-9481|TcS2|*N2|N2|-0.028|1|1|-1|0.078
random1193104|6165ba0b3a687e3cf0ce5059|Cd4Hg4Se8N|mp-1226729|CdHgSe2|*N2|N2|-0.004|1|0|0|0.250
random1401194|6165ba4c8ad40a12ab0bb316|Ca12N|mp-166|Ca|*N2|N2|-0.046|1|1|2|0.125
random494324|6165bd2c3a687e3cf0ce521f|Hf24Al36Zn12N|mp-1223802|Hf2Al3Zn|*N2|N2|-2.157|2|0|1|0.042
random1986682|6165beaf3a687e3cf0ce52a8|Nb8Pt24N|mp-1078699|NbPt3|*N2|N2|-0.004|0|2|1|0.250
random1257052|6165beb13a687e3cf0ce52cb|Hg16Pd16N|mp-8675|HgPd|*N2|N2|-0.049|1|1|0|0.125
random1037247|6165bef03a687e3cf0ce5344|Sn3Pb12S15N|mp-1218954|SnPb4S5|*N2|N2|-0.026|2|1|1|0.050
random2026524|6165c2358ad40a12ab0bb853|Nb8Cr16N|mp-1095643|NbCr2|*N2|N2|-1.526|1|0|0|0.085
random1762377|6165c26e8ad40a12ab0bb88f|Zr24Cu12N|mp-1077372|Zr2Cu|*N2|N2|-1.740|2|0|-1|0.250
random1324453|6165c2743a687e3cf0ce54fd|K24Zn6As12N|mp-571461|K4ZnAs2|*N2|N2|-1.848|1|0|-1|0.026
random2207809|6165c3b08ad40a12ab0bb8b3|Zr18Zn18N|mp-570276|ZrZn|*N2|N2|-0.550|2|1|0|0.083
random2061773|6165c5333a687e3cf0ce5604|Si27C27N|mp-7631|SiC|*N2|N2|-0.405|1|0|2|0.041
random1835837|6165c6d53a687e3cf0ce572e|In15N|mp-85|In|*N2|N2|-0.019|2|2|1|0.050
random1165870|6165c8688ad40a12ab0bbba1|Cr8Ga32N|mp-1070544|CrGa4|*N2|N2|-0.709|1|0|0|0.125
random518584|6165c86a3a687e3cf0ce587f|Re16N33|mp-1102441|ReN2|*N2|N2|-0.433|1|1|1|0.250
random714914|6165c9e93a687e3cf0ce5974|Nb9Tc9N|mp-1220323|NbTc|*N2|N2|-0.387|0|0|1|0.250
random1419711|6165cba63a687e3cf0ce5ad0|P4Pd24N|mp-1618|PPd6|*N2|N2|-0.009|0|1|0|0.250
random851618|6165cd153a687e3cf0ce5b39|Hf6Ni6Sn6N|mp-924128|HfNiSn|*N2|N2|-4.494|1|1|1|0.292
random1257004|6165ceea8ad40a12ab0bbf0d|Ti10Ga10Tc20N|mp-1187473|TiGaTc2|*N2|N2|-0.734|2|2|1|0.025
random1760392|6165d0383a687e3cf0ce5db6|Zr8Ru16N|mp-569979|ZrRu2|*N2|N2|-0.364|1|0|0|0.086
random1290648|6165d03a3a687e3cf0ce5df3|Rb16S8N|mp-1102384|Rb2S|*N2|N2|-0.080|0|2|1|0.167
random1158804|6165d0763a687e3cf0ce5e12|Zr24H48N|mp-24155|ZrH2|*N2|N2|-0.099|2|1|0|0.042
random1094403|6165d37f3a687e3cf0ce5f9e|Ga12Ru6Rh6N|mp-867292|Ga2RuRh|*N2|N2|-0.014|1|1|1|0.125
random1924924|6165d4e33a687e3cf0ce608f|Sc4Cr24Ge24N|mp-1103749|Sc(CrGe)6|*N2|N2|-0.593|2|0|1|0.042
random975537|6165d6a13a687e3cf0ce61c6|Hf9Sn9Rh9N|mp-1080518|HfSnRh|*N2|N2|-0.271|1|0|1|0.301
random786197|6165deeb3a687e3cf0ce6277|Tc18P27N|mp-9895|Tc2P3|*N2|N2|-1.746|0|2|1|0.115
random1033192|6165df263a687e3cf0ce6346|Ca13Al14N|mp-1193055|Ca13Al14|*N2|N2|0.178|1|1|-1|0.027
random499185|6165f1be3a687e3cf0ce6538|Zr16Ga32N|mp-30683|ZrGa2|*N2|N2|-2.864|0|1|2|0.045
random727698|6165f5073a687e3cf0ce655b|Ga4Te10N|mp-2371|Ga2Te5|*N2|N2|-0.011|1|0|0|0.250
random1815960|6165f9f58ad40a12ab0bc37b|Fe12Sn12N|mp-21260|FeSn|*N2|N2|-0.008|0|0|1|0.250
random1743537|6165fa1a8ad40a12ab0bc43b|Al72W18N|mp-30336|Al4W|*N2|N2|0.462|1|2|2|0.032
random2079042|61676441cec36202da66b42d|Ca24N17|mp-1047|Ca3N2|*N2|N2|-0.477|2|0|-1|0.250
random496834|616766c2e56974e4debdeaa9|Cu12As8S18N|mp-28717|Cu6As4S9|*N2|N2|-0.019|0|1|-2|0.229
random861791|6167699c69320a98853ad5db|Rb8N|mp-640416|Rb|*N2|N2|-0.035|0|1|1|0.063
random2377888|6168f1e796055b1286731ff2|Y8Si16Pd16N|mp-4822|Y(SiPd)2|*N2|N2|0.545|1|1|1|0.092
random2233696|6168f1e896055b1286731fff|Tl8Pd8Pb8N|mp-1216566|TlPdPb|*N2|N2|-0.014|2|1|0|0.104
random1265877|6168f1e996055b1286732023|Sc9Rh27N|mp-635|ScRh3|*N2|N2|0.076|1|0|0|0.250
random540997|6168f1f5998491c1d08821cb|Ti30In10N|mp-866046|Ti3In|*N2|N2|-2.815|2|1|2|0.200
random2162590|6168f1f996055b12867320f5|V36Fe12N|mp-1079399|V3Fe|*N2|N2|-0.953|2|1|0|0.125
random677537|6168f4c596055b12867321b5|Hf30Mn3Sb15N2|mp-1224484|Hf10MnSb5|*N2|N2|-3.224|2|1|1|0.181
random930263|6168f4c996055b1286732211|Sr27Au18N|mp-30421|Sr3Au2|*N2|N2|-0.086|2|0|1|0
random1631555|6168f4d696055b128673233e|Y9Al9Co36N|mp-1215955|YAlCo4|*N2|N2|-2.323|2|1|0|0.164
random1306851|6168f4df96055b1286732407|Ti16Ga8Tc8N|mp-1187419|Ti2GaTc|*N2|N2|-3.142|1|0|0|0.125
random1981264|6168f7d1998491c1d088231b|K6Fe12As12N|mp-675576|K(FeAs)2|*N2|N2|1.105|2|1|2|0.032
random537463|6168f7d2998491c1d0882327|Ca9C9N19|mp-4124|CaCN2|*N2|N2|-0.200|2|1|2|0.028
random1039619|6168f92f998491c1d0882384|Mn18Se18N|mp-10204|MnSe|*N2|N2|-0.192|1|0|0|0.500
random1214639|6168f93696055b128673255f|Ga16Os8N|mp-570875|Ga2Os|*N2|N2|-1.147|2|1|0|0.020
random1926313|6168f93b96055b12867325d2|Y6Ni18N|mp-569196|YNi3|*N2|N2|0.547|1|0|-2|0.307
random749405|6168f93d998491c1d0882444|Zr8Cu16N|mp-1072655|ZrCu2|*N2|N2|-0.571|0|1|1|0
random1419513|6168f94996055b12867326e3|Sb34S54N|mp-767208|Sb17S27|*N2|N2|-0.023|2|2|-1|0.143
random1211040|6168f949998491c1d08824b9|Sr2Ca4Si12N|mp-1218893|Sr(CaSi3)2|*N2|N2|-0.058|1|1|0|0.457
random1310016|6168f94e998491c1d08824ef|K12Al4Se12N|mp-18217|K3AlSe3|*N2|N2|-0.063|2|1|-1|0.020
random1522662|6168f94f96055b1286732701|Mn4Co4Sn16N|mp-1221689|MnCoSn4|*N2|N2|-0.072|1|1|0|0.043
random1783313|6168f95396055b128673274c|Ga54Rh12N|mp-31312|Ga9Rh2|*N2|N2|-0.007|0|1|2|0.012
random1901210|6168f95e96055b1286732833|Co8Ni8Te32N|mp-1226054|CoNiTe4|*N2|N2|0.085|1|2|0|0.030
random598294|6168f982998491c1d08827bc|K10Sb10Se20N|mp-542642|KSbSe2|*N2|N2|0.070|2|-1|-2|0.029
random834660|6168fb8d96055b1286732bdd|Re27Rh9N2|mp-1219539|Re3Rh|*N2|N2|-0.093|1|0|0|0.500
random1822280|6168fb90998491c1d088288b|Y9Ir27N|mp-1095497|YIr3|*N2|N2|-0.910|2|1|1|0.037
random459371|6168fb9996055b1286732cbc|Sr6N37|mp-2131|SrN6|*N2|N2|3.978|1|0|2|0.042
random1319034|6168fb9d96055b1286732d0f|K18V6Se24N|mp-1147776|K3VSe4|*N2|N2|-0.022|1|0|2|0.007
random1974821|6168fba196055b1286732d4b|Ti12Al6Ge18N|mp-1217076|Ti2AlGe3|*N2|N2|-0.018|2|2|1|0.134
random609095|6168fba196055b1286732d51|Sc10In10Ir20N|mp-867187|ScInIr2|*N2|N2|-0.681|2|2|1|0.025
random1222889|6168fbac998491c1d0882b0d|P20Pt10N|mp-730|P2Pt|*N2|N2|1.531|2|2|1|0.072
random552880|6168fbd1998491c1d0882dd4|Ta30N37|mp-1642|Ta5N6|*N2|N2|-0.508|2|1|1|0.291
random1547718|6168fbde998491c1d0882f39|Ti18Se18N|mp-568789|TiSe|*N2|N2|-0.014|0|0|1|0.125
random2175015|616908fe998491c1d08830e6|Ni32N|mp-23|Ni|*N2|N2|-0.454|1|0|0|0.250
random466856|616908ff96055b1286732f92|Hf36Sc12N|mp-1184681|Hf3Sc|*N2|N2|-2.790|2|1|0|0
random1393661|6169090496055b1286733006|Co8Sb16N|mp-9835|CoSb2|*N2|N2|-0.167|1|1|2|0.011
random804456|6169090496055b1286733009|P18Rh27N|mp-28056|P2Rh3|*N2|N2|-0.136|1|0|2|0.081
random636465|6169090b96055b128673308d|Ti9Pt27N|mp-12107|TiPt3|*N2|N2|-0.017|2|1|0|0.083
random1352698|6169090e96055b12867330ea|Cd8Au24N|mp-865144|CdAu3|*N2|N2|-0.027|2|-1|2|0.062
random1919217|6169091696055b1286733183|P6Pd36N|mp-1618|PPd6|*N2|N2|-0.254|1|2|0|0.096
random1046881|6169091996055b12867331ca|Re12Ir12N|mp-1219533|ReIr|*N2|N2|0.261|2|2|1|0.062
random1457454|6169091e96055b1286733242|Al6Si6Mo6N|mp-1228015|AlSiMo|*N2|N2|0.501|2|-1|2|0.064
random539152|6169091f998491c1d0883320|Hf12Ag24S36N|mp-28941|HfAg2S3|*N2|N2|-0.341|1|2|1|0.046
random707882|6169091f96055b1286733253|Ti24H24N|mp-690760|TiH|*N2|N2|-0.605|1|1|1|0.042
random1318864|6169092a96055b1286733355|Zr18Co27Mo9N|mp-1215528|Zr2Co3Mo|*N2|N2|-0.336|2|1|2|0.041
random1600777|6169092c96055b128673338a|Ca8Pb4Au8N|mp-20723|Ca2PbAu2|*N2|N2|-0.075|1|1|2|0.188
random1442261|6169092d96055b128673339b|Y12Al6Ag6N|mp-1187708|Y2AlAg|*N2|N2|-0.239|1|1|1|0.125
random2401125|61690942998491c1d0883560|Ni12Ru12N|mp-1219922|NiRu|*N2|N2|-0.399|1|1|0|0.250
random1280456|6169094596055b128673359b|Ni32N|mp-1008728|Ni|*N2|N2|-0.360|1|1|0|0.250
random1531232|61690946998491c1d08835ab|Rb10Te5Se20N|mp-1077942|Rb2TeSe4|*N2|N2|-0.035|2|2|-1|0.007
random1194643|6169094b96055b1286733614|Ta9S18N|mp-1690|TaS2|*N2|N2|-0.937|2|1|2|0.038
random1393497|6169094d96055b128673364d|V12Si24N|mp-10711|VSi2|*N2|N2|-0.020|1|0|0|0.413
random1380719|6169095d998491c1d08836e5|Si8Ni24W16N|mp-1219226|SiNi3W2|*N2|N2|-0.137|2|0|1|0.156
random1622901|6169097096055b1286733954|Zr6Cu6Si12N|mp-19953|ZrCuSi2|*N2|N2|0.074|2|1|0|0.083
random2193994|61690973998491c1d08838a1|Fe27Pt9N|mp-1649|Fe3Pt|*N2|N2|-1.183|1|0|0|0.250
random968194|6169097596055b12867339d8|Zr8Zn24N|mp-864889|ZrZn3|*N2|N2|-2.585|1|1|0|0.250
random1228293|61690977998491c1d08838f6|V15Se12N|mp-1087497|V5Se4|*N2|N2|0.803|1|0|0|0.250
random1466503|6169097996055b1286733a35|Ta9Al18Ni81N2|mp-1218003|TaAl2Ni9|*N2|N2|-0.042|1|0|2|0.250
random2197996|6169097b998491c1d0883947|Ti24Cu9(S24N)2|mp-676402|Ti8Cu3S16|*N2|N2|3.147|0|2|1|0.042
random1033840|6169097c96055b1286733a70|Al24Re24N|mp-1228815|AlRe|*N2|N2|-0.673|2|1|1|0.168
random2056951|61690981998491c1d0883996|Fe16S32N|mp-226|FeS2|*N2|N2|5.781|1|0|0|0.059
random1343633|61690982998491c1d08839a9|Hf42P24N|mp-18622|Hf7P4|*N2|N2|-0.449|1|0|0|0.094
random743371|6169098396055b1286733b06|Y4Cu20N|mp-2797|YCu5|*N2|N2|0.003|1|1|0|0.125
random1394170|6169098c998491c1d0883a74|Sb36Rh12N|mp-2395|Sb3Rh|*N2|N2|0.238|2|1|0|0.072
random522926|6169099196055b1286733c5a|Sr6P12Ru12N|mp-3804|Sr(PRu)2|*N2|N2|-0.071|1|0|2|0.034
random1783735|6169099596055b1286733ca4|Zr16Os16N|mp-11541|ZrOs|*N2|N2|0.329|2|1|1|0.125
random447189|6169099d96055b1286733d52|Ta24N25|mp-1459|TaN|*N2|N2|-1.329|2|2|1|0.062
random807075|6169099d998491c1d0883bd5|Hf24Mn3Te18N|mp-616615|Hf8MnTe6|*N2|N2|-0.015|1|2|1|0.061
random1666785|6169099e96055b1286733d67|Zr8Au24N|mp-1079681|ZrAu3|*N2|N2|-0.474|1|1|2|0.188
random2046611|616909a096055b1286733d9f|Y6Pb12N|mp-636614|YPb2|*N2|N2|-0.140|2|2|1|0.051
random2259953|616909b796055b1286733fe3|Zr15Si3Sn9N|mp-1106020|Zr5SiSn3|*N2|N2|-2.859|2|0|1|0.034
random533868|616909c096055b12867340ae|Si32Ir24N|mp-15656|Si4Ir3|*N2|N2|-0.021|2|1|2|0.148
random2383925|616909c4998491c1d0883c63|Sb24Rh8N|mp-2395|Sb3Rh|*N2|N2|-0.028|2|1|1|0.106
random2153580|616909ce96055b12867341c1|Na4Hg12N|mp-1186137|NaHg3|*N2|N2|-0.084|2|1|1|0.062
random580951|616909e396055b128673429d|Sr4Pb6N|mp-669913|Sr2Pb3|*N2|N2|-0.020|1|0|0|0.151
random679428|61690bfc9230052296907667|Ni8S16N|mp-850131|NiS2|*N2|N2|-0.154|1|2|1|0.078
random1464556|61690c0892300522969076d9|Ta12Nb12Mo12N|mp-1217902|TaNbMo|*N2|N2|-1.205|1|1|2|0.125
random2264893|61690c1d96055b1286734468|W18N37|mp-999549|WN2|*N2|N2|-0.877|2|1|2|0.167
random1991735|61690c3296055b1286734644|Hf9Sc3Si12N|mp-1224346|Hf3ScSi4|*N2|N2|1.355|1|0|1|0.180
random2045266|61690c42923005229690795b|Sc9Cu18Si18N|mp-6969|Sc(CuSi)2|*N2|N2|0.157|0|0|1|0.056
random1237468|61690c4e96055b1286734787|Mo9Se9S9N|mp-1221404|MoSeS|*N2|N2|-1.011|1|0|1|0.280
random885304|61690c5b9230052296907ab1|V36Sn12N|mp-22211|V3Sn|*N2|N2|-1.674|2|1|0|0.123
random2364817|61690c6f9230052296907bdf|Ti24Sb12N|mp-1206780|Ti2Sb|*N2|N2|-1.358|2|1|1|0.088
random2095230|61690c709230052296907bf2|Y4Al24Fe24N|mp-1216148|Y(AlFe)6|*N2|N2|-0.928|1|1|0|0.065
random1420859|61690c739230052296907c2b|Mn27Pt27N2|mp-1670|MnPt|*N2|N2|-3.403|1|0|0|0.250
