Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1538404|616483f23a687e3cf0ccd8a6|Cs64Sb32H2C|mp-1191118|Cs2Sb|*CH2|C1 H2|-0.594|1|1|2|0.114
random748272|616483f53a687e3cf0ccd8dd|Rb64As96H2C|mp-15556|Rb2As3|*CH2|C1 H2|-1.254|1|1|2|0.009
random724569|616483f63a687e3cf0ccd8f0|Nb18H2CS36|mp-995122|NbS2|*CH2|C1 H2|-1.183|2|1|2|0.027
random1272027|616484198ad40a12ab0a3e68|Ca12P24H2Ru24C|mp-5157|Ca(PRu)2|*CH2|C1 H2|-1.366|1|0|2|0.083
random2297796|6164841a8ad40a12ab0a3e7a|Hf30In40H2C|mp-1105078|Hf3In4|*CH2|C1 H2|-2.147|2|2|1|0.078
random1407690|6164841c3a687e3cf0ccd988|Sn24P24H2CS72|mp-1079752|SnPS3|*CH2|C1 H2|-1.475|2|1|1|0.128
random1414993|6164841f3a687e3cf0ccd9ac|Zn27H2CS27|mp-10695|ZnS|*CH2|C1 H2|-1.647|1|1|1|0.125
random889335|616484698ad40a12ab0a3fb8|Sc32Al32Ge32H2C|mp-1077599|ScAlGe|*CH2|C1 H2|-1.133|1|1|1|0.235
random1340864|6164846a8ad40a12ab0a3fbb|Fe36Ge12H2CN6|mp-1225101|Fe6Ge2N|*CH2|C1 H2|-2.155|2|1|1|0.124
random1527908|6164846c3a687e3cf0ccdaba|Ti24H2CS48|mp-1077263|TiS2|*CH2|C1 H2|1.538|1|0|-1|0
random730894|616484708ad40a12ab0a3ff7|Fe28Mo24H2C|mp-569594|Fe7Mo6|*CH2|C1 H2|-2.071|1|0|-2|0.049
random1856381|616484de8ad40a12ab0a41b9|Ta72As36H2C|mp-672222|Ta2As|*CH2|C1 H2|-8.185|0|1|0|0.098
random98618|616484df8ad40a12ab0a41ca|Bi24H2C|mp-23152|Bi|*CH2|C1 H2|-0.383|2|1|1|0
random2251605|616484e18ad40a12ab0a41dd|Tl16H2Pd48C|mp-571030|TlPd3|*CH2|C1 H2|-0.994|1|0|0|0.250
random1812326|616484e73a687e3cf0ccdc74|Zr16Ge16Sb16H2C|mp-9463|ZrGeSb|*CH2|C1 H2|-1.367|1|1|2|0.035
random2360071|616484e78ad40a12ab0a4201|K16H18CS16|mp-634676|KHS|*CH2|C1 H2|2.562|0|0|1|0
random2045244|616484ed8ad40a12ab0a4237|Mo9H2W18CS54|mp-1025689|Mo(WS3)2|*CH2|C1 H2|-3.248|1|0|2|0.377
random2272649|616484ff8ad40a12ab0a42a8|H2Pb16CS16|mp-1087486|PbS|*CH2|C1 H2|0.310|1|2|1|0.130
random1286142|6164850c3a687e3cf0ccdccb|Ca16Cd32H2C|mp-1078|CaCd2|*CH2|C1 H2|-0.627|1|1|1|0.074
random2498964|616485128ad40a12ab0a431b|H2Pb32C|mp-20745|Pb|*CH2|C1 H2|-0.045|2|2|1|0
random1792930|6164852e8ad40a12ab0a43ab|Cd16P16H2CSe48|mp-1079559|CdPSe3|*CH2|C1 H2|0.110|2|0|-1|0.164
random554332|616485373a687e3cf0ccdd2e|Ti72Si24H2C|mp-1187525|Ti3Si|*CH2|C1 H2|-1.741|2|1|0|0.084
random1604447|616485398ad40a12ab0a43ff|Ca64As96H2C|mp-31010|Ca2As3|*CH2|C1 H2|-0.469|2|2|-1|0.250
random2118262|616486523a687e3cf0ccddf7|Nb48As16H2C|mp-504425|Nb3As|*CH2|C1 H2|-2.502|1|0|0|0.089
random1768523|616486533a687e3cf0ccde0b|Zn8Ag24H2C|mp-1187946|ZnAg3|*CH2|C1 H2|-0.360|0|0|1|0.125
random10335|616486598ad40a12ab0a44c5|Ca16Sb32H2C|mvc-16074|CaSb2|*CH2|C1 H2|-0.323|0|2|1|0.082
random1961495|616486783a687e3cf0ccde54|Cr36As36H2C|mp-20717|CrAs|*CH2|C1 H2|-1.084|0|2|1|0.061
random1581812|616486818ad40a12ab0a4527|Tl48H2CS8|mp-755169|Tl6S|*CH2|C1 H2|0.135|1|1|0|0.241
random1105693|616486ae3a687e3cf0ccdf47|Ca8Cu40H2C|mp-1882|CaCu5|*CH2|C1 H2|-0.196|1|0|0|0.167
random1391085|616486d53a687e3cf0ccdfb9|Ca48H2Rh12CN48|mp-1246957|Ca4RhN4|*CH2|C1 H2|-1.308|0|1|-2|0
random990685|616486fe3a687e3cf0cce066|Zr50Ge10Sb30H2C|mp-1189075|Zr5GeSb3|*CH2|C1 H2|-0.605|2|1|2|0.011
random2432326|6164872d3a687e3cf0cce199|Na4Mo12H2CSe12|mp-1186069|Na(MoSe)3|*CH2|C1 H2|-1.030|1|0|0|0.170
random2208886|616487328ad40a12ab0a4762|Ga36Tc12H2C|mp-1183998|Ga3Tc|*CH2|C1 H2|-1.138|2|1|2|0.083
random2064672|616487553a687e3cf0cce211|P24H2Rh12C|mp-15953|P2Rh|*CH2|C1 H2|-2.604|2|1|-1|0.041
random550030|616487888ad40a12ab0a4896|Hf40Cu8Sb24H2C|mp-1105851|Hf5CuSb3|*CH2|C1 H2|-2.807|2|-1|2|0.014
random2484349|616487a33a687e3cf0cce394|Hf20Tc40Mo20H2C|mp-1184589|HfTc2Mo|*CH2|C1 H2|-1.829|2|2|1|0.025
random2228283|616487b03a687e3cf0cce3b5|Mn36As24H2C|mp-28916|Mn3As2|*CH2|C1 H2|-1.544|1|1|-2|0.008
random2232241|616487bd8ad40a12ab0a48fc|Ca27H2C|mp-45|Ca|*CH2|C1 H2|-1.893|1|1|1|0.167
random1820399|616487bf3a687e3cf0cce438|Sr24Sn40H2C|mp-18192|Sr3Sn5|*CH2|C1 H2|-1.002|1|0|1|0.060
random2188969|616487c08ad40a12ab0a4936|Ti24Hg24H2C|mp-1526|TiHg|*CH2|C1 H2|-0.811|2|1|0|0.083
random944260|616488c43a687e3cf0cce496|Nb24Tc24H2C|mp-1220323|NbTc|*CH2|C1 H2|-1.803|1|1|0|0.125
random1552560|616488c78ad40a12ab0a49ae|H2Pd78Pb54C|mp-30826|Pd13Pb9|*CH2|C1 H2|-0.155|1|1|1|0.021
random75832|616488ef3a687e3cf0cce54d|Al96H2C|mp-134|Al|*CH2|C1 H2|-0.673|2|1|1|0.062
random1396736|616488ff3a687e3cf0cce562|V64H34C|mp-642659|V2H|*CH2|C1 H2|-1.652|1|1|0|0
random967394|616489078ad40a12ab0a4a40|Rb24Sn32H2Au8C|mp-17401|Rb3Sn4Au|*CH2|C1 H2|-0.239|0|2|1|0.014
random1360387|616489258ad40a12ab0a4ac8|Zr24Tc48H2C|mp-1095545|ZrTc2|*CH2|C1 H2|-2.308|2|1|1|0.111
random1347327|6164892b3a687e3cf0cce5ec|Ti144Si48H2C|mp-980420|Ti3Si|*CH2|C1 H2|-1.804|2|1|0|0.059
random2040724|616489323a687e3cf0cce622|Ti60H2CSe57|mp-1101121|Ti20Se19|*CH2|C1 H2|-1.986|1|0|2|0.332
random2291359|61648ad93a687e3cf0cce769|Hf16Sc16H2Ru32C|mp-865030|HfScRu2|*CH2|C1 H2|-1.135|1|0|0|0.125
random1913294|61648ae88ad40a12ab0a4d42|Al28Tl12H2CS48|mp-28759|Al7(TlS4)3|*CH2|C1 H2|-0.691|0|1|1|0.201
random1390110|61648af33a687e3cf0cce796|Hg16H2CSe16|mp-820|HgSe|*CH2|C1 H2|-3.357|1|0|0|0.125
random544304|61648b2b8ad40a12ab0a4e8e|Bi64H2Pd64C|mp-569727|BiPd|*CH2|C1 H2|-0.443|2|1|0|0.039
random2187666|61648b373a687e3cf0cce805|Ti24Fe6H2CS48|mp-30075|Ti4FeS8|*CH2|C1 H2|-0.590|2|0|1|0.066
random875099|61648b3c8ad40a12ab0a4f35|Sc16Te16H2C|mp-10026|ScTe|*CH2|C1 H2|-2.322|1|0|1|0.229
random1711119|61648b613a687e3cf0cce8b6|Ti16Te32H2C|mp-1907|TiTe2|*CH2|C1 H2|-0.575|1|1|1|0.250
random2237632|61648b663a687e3cf0cce8d1|V20Fe20H2Ru40C|mp-980749|VFeRu2|*CH2|C1 H2|-3.215|2|2|1|0.025
random1547846|61648b753a687e3cf0cce8e9|Mn16Zn16H2CN32|mp-1245537|MnZnN2|*CH2|C1 H2|-1.285|0|1|1|0.115
random951459|61648b8f8ad40a12ab0a5020|Te32H2Os16C|mp-2142|Te2Os|*CH2|C1 H2|-1.711|2|1|1|0.094
random609912|61648ba08ad40a12ab0a5082|Sr48In48H2C|mp-655461|SrIn|*CH2|C1 H2|-1.306|1|2|1|0.014
random2135696|61648bb28ad40a12ab0a50c2|Mo72H2Pt48CN24|mp-570666|Mo3Pt2N|*CH2|C1 H2|-1.375|2|1|0|0.100
random141106|61648d068ad40a12ab0a52bc|K12H2C|mp-58|K|*CH2|C1 H2|-0.402|2|1|0|0.083
random1682900|61648d2a8ad40a12ab0a52f0|Zn48As48H2C|mp-7372|ZnAs|*CH2|C1 H2|-1.125|0|2|1|0.039
random766315|61648d2e8ad40a12ab0a533f|Hf16Cr24Si8H2C|mp-1223823|Hf2Cr3Si|*CH2|C1 H2|-1.748|1|1|1|0.074
random541667|61648d528ad40a12ab0a53f8|Ta8Te32H2C|mp-22817|TaTe4|*CH2|C1 H2|-0.905|1|1|2|0.080
random1104906|61648d663a687e3cf0ccec0c|Hf48Bi24H2C|mp-1072744|Hf2Bi|*CH2|C1 H2|-2.887|1|1|2|0
random126864|61648d723a687e3cf0cceca9|Tl16H2CCl16|mp-569639|TlCl|*CH2|C1 H2|2.247|1|1|0|0.125
random1345706|61648d758ad40a12ab0a5428|Ge12H2Pt36C|mp-1087219|GePt3|*CH2|C1 H2|-0.905|2|1|0|0.083
random1367183|61648d8a3a687e3cf0ccecdc|Ti18Mo18As36H2C|mp-1216734|TiMoAs2|*CH2|C1 H2|-1.824|0|2|1|0.083
random841730|61648d8b3a687e3cf0ccece5|Hf36H2CSe18|mp-1206927|Hf2Se|*CH2|C1 H2|-0.517|2|1|0|0.056
random2180572|61648d993a687e3cf0cceda7|Ti32H18C|mp-1077045|Ti2H|*CH2|C1 H2|-1.967|1|0|0|0.125
random1537901|61648dd93a687e3cf0cceeaf|Si48H2C|mp-1095269|Si|*CH2|C1 H2|-2.150|2|0|1|0.062
random2062765|61648de83a687e3cf0cceeec|Hg16H2CSe16|mp-820|HgSe|*CH2|C1 H2|-1.973|1|0|0|0.125
random1294603|61648df43a687e3cf0ccef2e|Sc16Mn24Si8H2C|mp-1209009|Sc2Mn3Si|*CH2|C1 H2|-2.597|1|0|0|0.500
random73982|61648e3a3a687e3cf0ccf069|H2Ir54Ru18C|mp-974358|Ir3Ru|*CH2|C1 H2|-1.448|0|0|1|0.125
random1905512|61648fb93a687e3cf0ccf11c|Sr36As48H2C|mp-15339|Sr3As4|*CH2|C1 H2|-1.113|1|2|1|0.168
random551752|61648fbb3a687e3cf0ccf13f|Tl8Cu56H2CS32|mp-1100995|TlCu7S4|*CH2|C1 H2|-0.299|1|0|0|0.823
random1209423|61648fbe3a687e3cf0ccf17f|In27H2Rh27C|mp-899|InRh|*CH2|C1 H2|0.280|1|0|0|0.250
random1186916|61648fe58ad40a12ab0a5818|Zr12In36H2C|mp-1078602|ZrIn3|*CH2|C1 H2|-1.820|2|1|1|0.061
random2219040|61648feb8ad40a12ab0a587e|Hf24Ga36Cu12H2C|mp-1223908|Hf2Ga3Cu|*CH2|C1 H2|-2.379|2|1|-1|0.163
random1699392|61648fee8ad40a12ab0a58a7|Sr32Al64H2Au96C|mp-1190136|SrAl2Au3|*CH2|C1 H2|-0.605|0|2|1|0.184
random1342776|6164900d3a687e3cf0ccf243|Sc24In48H2C|mp-1206268|ScIn2|*CH2|C1 H2|-1.624|1|1|2|0.026
random558099|6164900f8ad40a12ab0a58c6|Y60Ga36H2C|mp-672256|Y5Ga3|*CH2|C1 H2|-2.049|2|1|0|0.021
random2227687|616490158ad40a12ab0a5907|Sc24H2CS24|mp-1476|ScS|*CH2|C1 H2|-2.884|2|1|1|0.062
random1731257|6164904d8ad40a12ab0a598e|H2Pd54C|mp-1056438|Pd|*CH2|C1 H2|-1.341|1|1|1|0.167
random338961|6164916d3a687e3cf0ccf34b|Mn27Al27H2C|mp-12067|MnAl|*CH2|C1 H2|-0.766|1|0|0|0.250
random1030943|616491973a687e3cf0ccf3c6|Ca12Si12Ni24H2C|mp-10797|CaSiNi2|*CH2|C1 H2|-2.140|2|1|1|0.153
random1807369|616491bd8ad40a12ab0a5b1b|Zn24Ag72H2C|mp-1187952|ZnAg3|*CH2|C1 H2|0.002|2|1|0|0.167
random460708|616491c48ad40a12ab0a5b7b|Cr96P32H2C|mp-7806|Cr3P|*CH2|C1 H2|-2.095|1|0|1|0.047
random988279|616491c48ad40a12ab0a5b8d|Hf24Bi24H2C|mp-1212407|HfBi|*CH2|C1 H2|-1.336|1|1|1|0.129
random860053|616491e93a687e3cf0ccf4e3|V32Ge8H2CSe64|mp-8689|V4GeSe8|*CH2|C1 H2|0.002|1|1|0|0.115
random640152|616491ed3a687e3cf0ccf51c|Ta32Fe8P8H2C|mp-22444|Ta4FeP|*CH2|C1 H2|-1.631|1|1|2|0.084
random1812079|616492123a687e3cf0ccf583|K16As16H2Pt8C|mp-1079513|K2As2Pt|*CH2|C1 H2|-1.216|1|1|1|0.054
random1907333|616492198ad40a12ab0a5c77|Ti36Cd18H2C19|mp-9961|Ti2CdC|*CH2|C1 H2|-2.521|2|1|0|0.056
random1581873|616492198ad40a12ab0a5c7c|Al24H2Pt72C|mp-1080448|AlPt3|*CH2|C1 H2|-1.225|1|0|2|0.037
random567394|616492263a687e3cf0ccf60f|Sc12Nb18Si18H2C|mp-1219466|Sc2(NbSi)3|*CH2|C1 H2|-2.769|2|0|1|0.086
random619738|6164923c8ad40a12ab0a5cec|Y8Ga48H2C|mp-30681|YGa6|*CH2|C1 H2|-0.650|1|1|0|0.158
random1086193|6164924b8ad40a12ab0a5d99|Ga32H2Ir16Ru16C|mp-866041|Ga2IrRu|*CH2|C1 H2|-1.019|2|1|1|0.063
random1030822|616492703a687e3cf0ccf6f0|Sr12In36Hg12H2C|mp-1218256|SrIn3Hg|*CH2|C1 H2|-0.362|2|1|1|0.167
random2364564|616492723a687e3cf0ccf6f3|Zn16Cd16H2Pt32C|mp-30493|ZnCdPt2|*CH2|C1 H2|-0.692|2|2|1|0.028
random1260955|616492768ad40a12ab0a5e4e|Ti12Mn24H2W12C|mp-865656|TiMn2W|*CH2|C1 H2|-1.976|1|1|1|0.125
random2147803|616492838ad40a12ab0a5e5a|V16Co72H2W8C|mp-1216765|V2Co9W|*CH2|C1 H2|-2.186|1|0|-2|0.243
random2438067|616492878ad40a12ab0a5e72|Bi24H2Rh36CS24|mp-977592|Bi2Rh3S2|*CH2|C1 H2|-1.013|1|1|-2|0.011
random900092|6164929a8ad40a12ab0a5e93|Rb20H2CS20|mp-558071|RbS|*CH2|C1 H2|-0.542|2|1|2|0.050
random1662577|616492a03a687e3cf0ccf785|Al48Cr30H2C|mp-19954|Al8Cr5|*CH2|C1 H2|-3.065|0|0|1|0.280
random2375632|616492a33a687e3cf0ccf7bb|H2Rh24CS48|mp-22555|RhS2|*CH2|C1 H2|-2.984|2|1|0|0.018
random1314642|616492c78ad40a12ab0a5f1a|Ti32H2CS48|mp-1101099|Ti2S3|*CH2|C1 H2|0.523|1|1|0|0.083
random1689119|616492c78ad40a12ab0a5f26|Cs12In36H2C|mp-542339|CsIn3|*CH2|C1 H2|-0.389|1|0|1|0.108
random1331492|616492c93a687e3cf0ccf837|Nb60P48H2Pd48C|mp-10388|Nb5(PPd)4|*CH2|C1 H2|-0.619|1|0|1|0.278
random1587052|616492f08ad40a12ab0a5fa7|Sb24As24H2Rh24C|mp-1219478|SbAsRh|*CH2|C1 H2|-1.191|2|1|1|0
random1244370|616492f38ad40a12ab0a5fe6|H2Ir32Ru96C|mp-862620|IrRu3|*CH2|C1 H2|-2.083|1|0|1|0.250
random471401|616493ee3a687e3cf0ccf8ed|Na32H34Pd16C|mp-23954|Na2H2Pd|*CH2|C1 H2|0.604|1|1|2|0.250
random1212974|616494143a687e3cf0ccf95d|Zr48Al48Mo48H2C|mp-1215307|ZrAlMo|*CH2|C1 H2|-1.611|0|1|2|0.124
random518453|6164941c8ad40a12ab0a60c6|Ti24Al24Co48H2C|mp-991656|TiAlCo2|*CH2|C1 H2|-1.919|2|1|0|0.042
random1197380|616494353a687e3cf0ccf9c0|Y16Al32Co16H2C|mp-16493|YAl2Co|*CH2|C1 H2|-2.297|0|1|1|0.074
random1604789|6164944d8ad40a12ab0a61bf|Rb6Cr30H2CS48|mp-7295|RbCr5S8|*CH2|C1 H2|-2.099|2|1|0|0.131
random1824934|6164944f8ad40a12ab0a61da|Ta24Mo6H2CS60|mp-1218028|Ta4MoS10|*CH2|C1 H2|0.349|1|1|-1|0.649
random2137352|616494538ad40a12ab0a6222|Fe54Si36Ni54H2C|mp-1225224|Fe3Si2Ni3|*CH2|C1 H2|-2.310|2|0|1|0.062
random1520443|616494548ad40a12ab0a622c|Al32P32H2C|mp-8880|AlP|*CH2|C1 H2|-2.127|1|1|1|0.094
random451073|616494548ad40a12ab0a6234|In16H2Pd64CSe8|mp-1102524|In2Pd8Se|*CH2|C1 H2|-0.295|1|1|1|0.170
random1469848|616494753a687e3cf0ccfa56|Na36As12H2C|mp-1136|Na3As|*CH2|C1 H2|-0.021|2|1|2|0
random2050712|6164947e8ad40a12ab0a62cf|Mo16H2Rh48C|mp-30787|MoRh3|*CH2|C1 H2|-1.955|0|0|1|0
random1787242|616494ab8ad40a12ab0a6355|Zr6Ti6H2CSe24|mp-570062|ZrTiSe4|*CH2|C1 H2|-0.444|1|0|1|0.129
random1880055|616494b13a687e3cf0ccfb6a|Hf24Bi8H2C|mp-1184713|Hf3Bi|*CH2|C1 H2|-1.024|2|1|1|0
random437270|616494ca3a687e3cf0ccfbdc|Zr36As36H2C|mp-1682|ZrAs|*CH2|C1 H2|0.532|0|0|1|0.183
random2399095|616494d73a687e3cf0ccfc24|Sb32H2C|mp-1179605|Sb|*CH2|C1 H2|-0.344|2|2|1|0
random1503357|616494e53a687e3cf0ccfc51|Rb32Sb32H2C|mp-7444|RbSb|*CH2|C1 H2|-1.035|1|1|2|0.142
random1557882|616494e73a687e3cf0ccfc60|Ca60H2Pt24C|mp-1103570|Ca5Pt2|*CH2|C1 H2|-0.619|2|1|-2|0.097
random1431401|616494f48ad40a12ab0a6466|Hf12In30H2C|mp-22050|Hf2In5|*CH2|C1 H2|-1.270|2|1|1|0.063
random1671871|616495178ad40a12ab0a6502|Sc16Tc48H2C|mp-867262|ScTc3|*CH2|C1 H2|-1.967|1|1|0|0.125
random582312|616495193a687e3cf0ccfd0e|Cu16Te32H2C|mp-1207193|CuTe2|*CH2|C1 H2|-0.761|1|1|1|0.250
random579177|616495368ad40a12ab0a652c|V24Ni24Ge24H2C|mp-1095536|VNiGe|*CH2|C1 H2|-3.249|0|1|1|0.126
random2101208|6164953a3a687e3cf0ccfd47|Zn18H2Rh54C|mp-971779|ZnRh3|*CH2|C1 H2|-0.795|0|0|1|0.125
random1214294|6164953b3a687e3cf0ccfd4a|K48P16H2C|mp-7897|K3P|*CH2|C1 H2|-0.347|2|0|1|0.165
random567334|6164953e3a687e3cf0ccfd74|H98C25|mp-1021328|H4C|*CH2|C1 H2|-1.973|1|1|1|0.064
random1457623|6164953f8ad40a12ab0a65ad|Ti32As32H2C|mp-1822|TiAs|*CH2|C1 H2|-1.106|2|-1|2|0.059
random735806|616496be3a687e3cf0ccfde8|Sr24Cd48H2C|mp-677|SrCd2|*CH2|C1 H2|-0.582|0|2|1|0.083
random2131903|616496bf8ad40a12ab0a6723|Sr12P24H2Pd24C|mp-3385|Sr(PPd)2|*CH2|C1 H2|-0.844|2|1|2|0.045
random1462762|616496bf3a687e3cf0ccfe01|Na16P16H2C|mp-7440|NaP|*CH2|C1 H2|-0.733|1|1|0|0.306
random2111980|616496ef8ad40a12ab0a67bf|Rb12In48H2C|mp-21477|RbIn4|*CH2|C1 H2|-0.500|2|1|0|0.083
random865634|616496f28ad40a12ab0a67ed|K60Bi48H2C|mp-1223773|K5Bi4|*CH2|C1 H2|-0.201|1|0|2|0.061
random2222091|6164974c3a687e3cf0ccffae|H2W18CS36|mp-1023925|WS2|*CH2|C1 H2|-3.410|1|0|2|0.272
random1870513|6164974e3a687e3cf0ccffbd|Ag64H2CS32|mp-610517|Ag2S|*CH2|C1 H2|-1.263|2|0|-1|0.102
random2198576|616497783a687e3cf0cd0014|Hf24Ge48H2C|mp-13683|HfGe2|*CH2|C1 H2|-2.890|1|1|0|0.345
random2150418|616497ec8ad40a12ab0a6b53|H2Pb16CSe32|mp-982261|PbSe2|*CH2|C1 H2|-0.583|1|0|1|0.095
random1285661|616497fb8ad40a12ab0a6ba7|Mo24H2CS48|mp-2815|MoS2|*CH2|C1 H2|-1.034|1|1|0|0.250
random1427525|616498543a687e3cf0cd025a|In24H2Au72C|mp-569683|InAu3|*CH2|C1 H2|-0.235|1|1|1|0.083
random326395|616498613a687e3cf0cd0272|Na12Al12Ge12H2C|mp-7400|NaAlGe|*CH2|C1 H2|-0.161|1|0|2|0.250
random1740090|616498803a687e3cf0cd02f9|Zr18In18H2C|mp-1207380|ZrIn|*CH2|C1 H2|-2.069|2|0|1|0.125
random2029674|616499ca8ad40a12ab0a6c07|Sc24Si32Ni16H2C|mp-542486|Sc3(Si2Ni)2|*CH2|C1 H2|-2.226|1|1|0|0.118
random780181|616499cc8ad40a12ab0a6c37|Rb12Sb24H2C|mp-568018|RbSb2|*CH2|C1 H2|0.270|2|0|-1|0
random787009|616499f88ad40a12ab0a6cb8|Sr24P72H2C|mp-569867|SrP3|*CH2|C1 H2|-1.208|0|1|2|0.038
random1011085|616499fa8ad40a12ab0a6ce4|Zr24H2Rh24C|mp-567181|ZrRh|*CH2|C1 H2|-2.658|1|1|0|0.237
random1399999|616499fb3a687e3cf0cd03dc|As24H2Pd12C|mp-20465|As2Pd|*CH2|C1 H2|-0.878|1|1|1|0.167
random1951698|61649a298ad40a12ab0a6ddd|Ag56Te28H2C|mp-685048|Ag2Te|*CH2|C1 H2|0.057|0|0|1|0.480
random1917484|6164a0568ad40a12ab0a6e4a|Sr8Al24Ag8H2C|mp-1218359|SrAl3Ag|*CH2|C1 H2|-2.408|0|0|1|0.181
random697462|6164a0578ad40a12ab0a6e56|Hf24Mn24P24H2C|mp-1212189|HfMnP|*CH2|C1 H2|-1.604|1|1|1|0.078
random853056|6164a05d3a687e3cf0cd04db|V24Re12H2Ru12C|mp-981365|V2ReRu|*CH2|C1 H2|-1.202|1|1|1|0.125
random1806149|6164a0853a687e3cf0cd0502|V48Ga32H2C|mp-1189774|V3Ga2|*CH2|C1 H2|-1.916|2|1|1|0.047
random1034468|6164a0888ad40a12ab0a6f5b|Nb96Al24In8H2C|mp-1220944|Nb12Al3In|*CH2|C1 H2|-2.637|2|0|1|0.094
random1950178|6164a0b98ad40a12ab0a7001|Ni48H2Pt16C|mp-1100766|Ni3Pt|*CH2|C1 H2|-1.411|1|1|2|0.125
random2314404|6164a0ba8ad40a12ab0a7002|V12P16H2CS48|mp-1216601|V3(PS3)4|*CH2|C1 H2|-0.435|1|1|-1|0.702
random655798|6164a0eb3a687e3cf0cd0685|Sb32Te48H2C|mp-1078331|Sb2Te3|*CH2|C1 H2|-0.336|1|0|2|0.092
random1918465|6164a1098ad40a12ab0a7122|H2Pd64CS16|mp-7819|Pd4S|*CH2|C1 H2|-1.516|2|1|1|0.070
random2247809|6164a10b8ad40a12ab0a714a|Zr16Cu16Sn16H2C|mp-1101867|ZrCuSn|*CH2|C1 H2|-0.902|2|2|1|0.066
random1548225|6164a1503a687e3cf0cd0821|Ni64As128H2C|mp-505510|NiAs2|*CH2|C1 H2|-1.186|0|2|1|0.226
random309848|6164a15d3a687e3cf0cd0857|Ga20Sb20H2C|mp-1156|GaSb|*CH2|C1 H2|0.372|2|2|1|0.025
random1218440|6164a1633a687e3cf0cd087a|Cr16Ga16Co32H2C|mp-567981|CrGaCo2|*CH2|C1 H2|-1.673|1|0|0|0.125
random545935|6164a1643a687e3cf0cd0881|Ca16Ni80H6C|mp-1190866|Ca4Ni20H|*CH2|C1 H2|-1.474|0|1|1|0.036
random453641|6164a18d3a687e3cf0cd09a1|Mo36H2CSe72|mp-1025799|MoSe2|*CH2|C1 H2|-0.537|2|-1|2|0.025
random1607887|6164a1903a687e3cf0cd09cb|Y16Te24H2C|mp-1189791|Y2Te3|*CH2|C1 H2|0.445|1|0|1|0
random2191030|6164a1933a687e3cf0cd09ea|Ta18Zn54H2C|mp-1187257|TaZn3|*CH2|C1 H2|-3.554|1|0|0|0.250
random1347194|6164a1c63a687e3cf0cd0a73|V96Sn32H2C|mp-22211|V3Sn|*CH2|C1 H2|-2.347|2|1|1|0.056
random527291|6164a3433a687e3cf0cd0b6e|Ti24V24P24H2C|mp-1208170|TiVP|*CH2|C1 H2|-1.458|2|1|2|0.072
random678194|6164a3448ad40a12ab0a73ab|Nb60Si36H2C|mp-567996|Nb5Si3|*CH2|C1 H2|-1.995|1|1|1|0.052
random1406211|6164a3473a687e3cf0cd0bba|Y6Fe24Si12H2C|mp-1104575|Y(Fe2Si)2|*CH2|C1 H2|-1.393|1|1|1|0.157
random1916329|6164a4c93a687e3cf0cd0c2c|Zr32Sn64H2C|mp-755328|ZrSn2|*CH2|C1 H2|-1.241|2|2|1|0.073
random1219248|6164a5133a687e3cf0cd0d79|In20Te20H2C|mp-2597|InTe|*CH2|C1 H2|0.503|2|2|1|0.050
random2172410|6164a5213a687e3cf0cd0da0|Cs16Ag16H2CCl32|mp-567558|CsAgCl2|*CH2|C1 H2|0.779|2|0|1|0.163
random1612315|6164a53d8ad40a12ab0a7690|Al20Cu20H2Pd40C|mp-866296|AlCuPd2|*CH2|C1 H2|-0.904|2|2|1|0.025
random2353270|6164a5518ad40a12ab0a76ff|Ta40H2CN48|mp-1642|Ta5N6|*CH2|C1 H2|-0.985|1|0|1|0.098
random752803|6164a5663a687e3cf0cd0e30|Sr16Bi24H2C|mp-31150|Sr2Bi3|*CH2|C1 H2|-0.329|1|1|1|0.199
random602302|6164a5673a687e3cf0cd0e39|In36H2Ru12C|mp-672326|In3Ru|*CH2|C1 H2|-0.732|1|1|1|0.206
random635923|6164a57d8ad40a12ab0a77d6|Nb24P48H2C|mp-1077116|NbP2|*CH2|C1 H2|-0.463|0|0|1|0.337
random1746380|6164a5818ad40a12ab0a7825|In16Cu16H2Pt32C|mp-639659|InCuPt2|*CH2|C1 H2|-0.621|1|1|2|0.062
random1467567|6164a5828ad40a12ab0a782e|Y8Ga48H2C|mp-30681|YGa6|*CH2|C1 H2|-1.257|2|2|1|0.068
random2266566|6164a5838ad40a12ab0a784c|Sb24H2C|mp-104|Sb|*CH2|C1 H2|0.288|2|1|1|0
random894315|6164a5ae3a687e3cf0cd0ec9|Cd12Te12H2C|mp-12779|CdTe|*CH2|C1 H2|0.118|1|0|2|0.069
random2284323|6164a5af3a687e3cf0cd0ee3|Te48H2Ir24C|mp-1551|Te2Ir|*CH2|C1 H2|-1.046|1|0|0|0.250
random751306|6164a5bb8ad40a12ab0a7933|Cs8Sn24H2C|mp-865565|CsSn3|*CH2|C1 H2|1.363|2|1|1|0.125
random1231122|6164a5d73a687e3cf0cd0f0e|Sn16Sb16H2CS40|mp-17835|Sn2Sb2S5|*CH2|C1 H2|-1.335|1|0|1|0.064
random1945813|6164a5da8ad40a12ab0a7968|Nb72H2CS144|mp-1062153|NbS2|*CH2|C1 H2|-0.226|2|2|1|0.042
