Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1144940|61692afd9230052296911ed3|Hf36HO|mp-100|Hf|*OH|H1 O1|-1.820|1|0|0|0.250
random1660550|61692b0b9230052296911fa1|Zr40HAu40O|mp-1215274|ZrAu|*OH|H1 O1|-1.352|2|1|2|0.050
random1337259|61692b109230052296912005|HPt16Cl32O|mp-567484|PtCl2|*OH|H1 O1|2.402|1|1|1|0.068
random2130734|61692b1796055b128673e4c0|Sr30Al54HO|mp-1109|Sr5Al9|*OH|H1 O1|-1.441|2|1|-2|0.136
random971902|61692b3b923005229691216b|Rb12H13O|mp-24721|RbH|*OH|H1 O1|-1.014|1|1|1|0.083
random466959|61692b4292300522969121e8|Te16HPd8O|mp-782|Te2Pd|*OH|H1 O1|1.000|0|0|1|0.131
random2019565|61692b489230052296912266|Sc32HPd16Rh16O|mp-1186951|Sc2PdRh|*OH|H1 O1|1.084|1|0|0|0.125
random1668341|61692b4f96055b128673e747|Fe50Si30HO|mp-449|Fe5Si3|*OH|H1 O1|-0.259|2|1|2|0.042
random674654|61692b509230052296912286|Ca4HPb12Se16O|mp-1227112|CaPb3Se4|*OH|H1 O1|0.285|1|0|1|0.120
random1111996|61692b579230052296912310|Sb24HRh8O|mp-2395|Sb3Rh|*OH|H1 O1|0.951|1|0|0|0.080
random1265585|61692b5996055b128673e79c|Ga8Ge8Te8HO|mp-8211|GaGeTe|*OH|H1 O1|0.368|1|0|1|0.500
random1990523|61692b5a9230052296912355|Sn16HSe16O|mp-2693|SnSe|*OH|H1 O1|0.644|2|1|1|0.062
random890708|61692b5e96055b128673e7e4|In12P36HO|mp-20050|InP3|*OH|H1 O1|0.599|2|1|1|0.086
random2011656|61692c95923005229691243a|V36HSe48O|mp-22700|V3Se4|*OH|H1 O1|1.861|1|2|1|0.125
random1388778|61692c969230052296912454|Nb12Al4Cr32HO|mp-1220670|Nb3AlCr8|*OH|H1 O1|-1.198|1|0|0|0.588
random638890|61692c9b92300522969124c9|Si80HIr64O|mp-1189696|Si5Ir4|*OH|H1 O1|-0.521|1|1|-1|0.131
random912707|61692c9d96055b128673e8ce|HPb8Cl16O|mp-619071|PbCl2|*OH|H1 O1|2.616|0|1|2|0.163
random1449850|61692ca196055b128673e916|V18Cr18Si72HO|mp-1216378|VCrSi4|*OH|H1 O1|-0.025|2|2|1|0.197
random1987390|61692cb396055b128673e9a0|Hf32Fe64HO|mp-333|HfFe2|*OH|H1 O1|-0.189|1|1|0|0.062
random1458191|61692cba92300522969126a9|Ca16HAu16O|mp-12723|CaAu|*OH|H1 O1|1.228|0|1|0|0.110
random844084|61692cbb92300522969126cc|Co12Sn36HO|mp-1183777|CoSn3|*OH|H1 O1|0.240|2|2|1|0.095
random1909350|61692cd1923005229691286f|K16HSe48O|mp-1180659|KSe3|*OH|H1 O1|1.134|1|0|-1|0.046
random953096|61692cd196055b128673ea9c|As42HRh72O|mp-1228882|As7Rh12|*OH|H1 O1|0.901|2|-1|2|0.042
random1547646|61692cd3923005229691289c|Sr8Zn88HO|mp-18026|SrZn11|*OH|H1 O1|-0.651|1|0|0|0.164
random1509657|61692cd492300522969128ad|Na64Te64As32HO|mp-29381|Na2Te2As|*OH|H1 O1|0.855|2|2|1|0.080
random634643|61692ce29230052296912988|Zr8In24HO|mp-570578|ZrIn3|*OH|H1 O1|0.596|0|0|1|0.125
random960186|61692ce592300522969129c7|Zr40Ga12Sb12HO|mp-1215715|Zr10(GaSb)3|*OH|H1 O1|-2.281|2|1|1|0.157
random695971|61692ceb9230052296912a4d|Hf32HOs16Rh16O|mp-865131|Hf2OsRh|*OH|H1 O1|-0.461|1|0|0|0.125
random2246168|61692ceb96055b128673eb8f|Sr20In20Hg40HO|mp-867173|SrInHg2|*OH|H1 O1|-0.997|2|2|1|0.025
random1602609|61692cfc9230052296912b54|Mo48HSe48S48O|mp-1027687|MoSeS|*OH|H1 O1|-1.180|2|-1|2|0.406
random2220965|61692cfe9230052296912b80|Ga36HS36O|mp-556742|GaS|*OH|H1 O1|0.702|1|0|1|0.198
random1485937|61692d029230052296912bc6|Ta24Zn72HO|mp-1187257|TaZn3|*OH|H1 O1|-2.279|1|1|0|0.125
random2368216|61692d0f96055b128673ecc1|Cs8Cu24HS16O|mp-7786|CsCu3S2|*OH|H1 O1|-1.141|0|0|1|0.365
random1024604|61692d0f9230052296912c9e|Al18HPd54O|mp-1183143|AlPd3|*OH|H1 O1|0.042|2|1|0|0.083
random2030253|61692d1096055b128673ece4|Mo72HO|mp-129|Mo|*OH|H1 O1|-0.987|2|1|0|0.083
random1722537|61692d119230052296912cc4|Sc16Fe24Si40HO|mp-21588|Sc2Fe3Si5|*OH|H1 O1|-0.975|1|0|1|0.450
random747768|61692d1d9230052296912d91|Y12Sn12HAu24O|mp-865514|YSnAu2|*OH|H1 O1|-1.062|2|1|0|0.042
random1529157|61692d1e9230052296912da3|Ni72Sb24HO|mp-976847|Ni3Sb|*OH|H1 O1|0.334|1|1|0|0.125
random2154018|61692d239230052296912df6|Ge120HOs80O|mp-16610|Ge3Os2|*OH|H1 O1|0.278|1|2|2|0.057
random1535312|61692d289230052296912e53|Ca32Ag16HPd32O|mp-1068053|Ca2AgPd2|*OH|H1 O1|-1.133|1|1|2|0.012
random1740773|61692d2a9230052296912e72|Ca48HRu12N48O|mp-1246068|Ca4RuN4|*OH|H1 O1|-0.850|2|1|-1|0.114
random1905841|61692d329230052296912efc|Hf32Mo16HRh16O|mp-865130|Hf2MoRh|*OH|H1 O1|-1.062|1|0|0|0.125
random2085518|61692d3596055b128673ed71|Na32In16HO|mp-31430|Na2In|*OH|H1 O1|-0.725|0|1|0|0.094
random1907883|61692d3b96055b128673edd5|Zr32HSe32O|mp-1183040|ZrSe|*OH|H1 O1|-2.228|2|-1|2|0.125
random2221998|61692d409230052296912fd3|Al24Ge24HRu48O|mp-867904|AlGeRu2|*OH|H1 O1|-1.204|2|1|0|0.042
random1280088|61692d419230052296912fe5|Y24Al24HO|mp-11228|YAl|*OH|H1 O1|-1.912|1|1|2|0.097
random2138406|61692d489230052296913043|In32Hg16Te64HO|mp-19765|In2HgTe4|*OH|H1 O1|1.090|2|0|1|0.069
random2011221|61692d559230052296913109|Y12Al24HPd60O|mp-1078938|YAl2Pd5|*OH|H1 O1|-0.032|2|1|2|0.035
random1816411|61692d5d923005229691316f|Cs16Ag16HCl48O|mp-28610|CsAgCl3|*OH|H1 O1|2.017|1|0|1|0.121
random1333027|61692d5f923005229691318d|Ag32HS16O|mp-36216|Ag2S|*OH|H1 O1|1.476|2|1|1|0.040
random1225561|61692d6796055b128673eed7|K48As24HSe60O|mp-1204061|K4As2Se5|*OH|H1 O1|-0.133|2|2|1|0.082
random2317734|61692d6a92300522969131d8|Te20HPd30Pb20O|mp-605028|Te2Pd3Pb2|*OH|H1 O1|1.153|2|1|2|0.029
random2233582|61692d6d96055b128673ef58|Nb36Bi6Te48HO|mp-1220488|Nb6BiTe8|*OH|H1 O1|-0.632|1|1|0|0.032
random585468|61692d6e9230052296913202|Ti36HRh60O|mp-17413|Ti3Rh5|*OH|H1 O1|-1.020|0|1|2|0.154
random1316867|61692ee29230052296913321|Y32HPd32O|mp-1066136|YPd|*OH|H1 O1|-2.353|1|2|1|0.026
random2337757|61692ee69230052296913370|Sb12As12HO|mp-1219457|SbAs|*OH|H1 O1|0.968|1|0|0|0.167
random1975270|61692ee696055b128673f17f|Mn18Sn18HPd36O|mp-1221549|MnSnPd2|*OH|H1 O1|-3.396|2|0|1|0.184
random1958533|61692eeb92300522969133d8|Ta20HIr60O|mp-1187241|TaIr3|*OH|H1 O1|-1.349|2|1|2|0.049
random1793859|61692efa96055b128673f248|Re36HOs36O|mp-1219509|ReOs|*OH|H1 O1|0.020|1|0|2|0.111
random1156880|61692f0292300522969134f0|P20HRh20S20O|mp-1219924|PRhS|*OH|H1 O1|-0.144|2|2|1|0.110
random2274675|61692f0392300522969134f6|P40HPt20O|mp-730|P2Pt|*OH|H1 O1|-0.303|2|2|1|0.011
random2115572|61692f1896055b128673f3ea|V60HIr20O|mp-2006|V3Ir|*OH|H1 O1|-1.315|2|2|1|0.025
random2201013|61692f1996055b128673f3fc|Si40Tc40HO|mp-1079910|SiTc|*OH|H1 O1|0.148|2|2|1|0.059
random1865603|61692f1e9230052296913664|Al32P32HO|mp-8880|AlP|*OH|H1 O1|-0.038|2|2|1|0.109
random1101893|61692f2c96055b128673f4dd|Hf42As24HO|mp-1192251|Hf7As4|*OH|H1 O1|-1.577|1|1|-2|0.071
random968496|61692f3c96055b128673f57b|Te18HW9O|mp-1023926|Te2W|*OH|H1 O1|1.191|1|0|2|0.063
random1749865|61692f4b96055b128673f6b1|Hf48HAu24O|mp-30383|Hf2Au|*OH|H1 O1|-2.217|2|1|1|0.167
random1597929|61692f5596055b128673f773|Ti72Al18HN54O|mp-568934|Ti4AlN3|*OH|H1 O1|-2.555|1|0|2|0.382
random2007872|61692f5e92300522969139ac|Al48HIr24Os24O|mp-866284|Al2IrOs|*OH|H1 O1|-0.921|2|1|0|0.042
random2018012|61692f6796055b128673f831|Ti40Ge32HO|mp-1198692|Ti5Ge4|*OH|H1 O1|-1.925|1|1|1|0.105
random1071226|61692f6b9230052296913a42|HRh18Pb18O|mp-442|RhPb|*OH|H1 O1|0.187|1|1|1|0.083
random641249|61692f779230052296913b14|HPb32S32O|mp-1078500|PbS|*OH|H1 O1|0.772|2|0|1|0.102
random2163448|61692f7e9230052296913b8f|Mn64HN32O|mp-9981|Mn2N|*OH|H1 O1|1.654|0|1|0|0.166
random845413|61692f7f96055b128673f8e7|K6Zr21HCl54O|mp-27585|K2Zr7Cl18|*OH|H1 O1|-1.667|1|0|-2|0.019
random2300003|61692f8096055b128673f8f3|Ca64In24HO|mp-1214306|Ca8In3|*OH|H1 O1|-2.315|2|-1|-2|0.078
random565507|61692fa196055b128673fa62|Ti64Sb32HO|mp-1206780|Ti2Sb|*OH|H1 O1|1.184|1|1|2|0.210
random1960928|61692fa696055b128673fad1|Mo8HCl48O|mp-1221436|MoCl6|*OH|H1 O1|-0.066|1|0|0|0.146
random724322|61692fb196055b128673fbbd|Sc18Cu36HO|mp-1018149|ScCu2|*OH|H1 O1|0.699|0|0|1|0.086
random952009|61692fb296055b128673fbd9|Cr24HSe36O|mp-1226371|Cr2Se3|*OH|H1 O1|-0.569|2|-1|1|0.146
random2024489|61692fb796055b128673fc3c|In12Fe12HRh24O|mp-1184829|InFeRh2|*OH|H1 O1|-0.282|1|1|1|0.125
random1572426|61692fc096055b128673fcd2|Ti6Al12HCl48O|mp-570951|Ti(AlCl4)2|*OH|H1 O1|-1.157|1|2|1|0.129
random1207590|6169310096055b128673fe44|Ti40Cr20HIr20O|mp-861656|Ti2CrIr|*OH|H1 O1|-1.947|2|2|1|0.025
random588634|6169310896055b128673fefd|Ca80In30HO|mp-1214306|Ca8In3|*OH|H1 O1|-2.182|2|-2|-1|0.123
random1771708|6169311396055b128673ff6b|Zr16V16Cu16HO|mp-1215203|ZrVCu|*OH|H1 O1|-0.217|0|1|0|0.043
random1174439|6169311396055b128673ff6f|Sr6Mn12As12HO|mp-4343|Sr(MnAs)2|*OH|H1 O1|-0.556|2|1|2|0.091
random2044216|616931209230052296913faf|Ca30P30HO|mp-1345|CaP|*OH|H1 O1|-2.440|2|2|1|0.050
random1270076|6169312096055b1286740098|Sr24Sn16HS56O|mp-1208730|Sr3Sn2S7|*OH|H1 O1|0.290|2|1|2|0.191
random295813|6169313096055b128674017a|Hf16Al32HO|mp-12657|HfAl2|*OH|H1 O1|-1.609|0|0|1|0.157
random1179281|6169313096055b128674017b|Sr32Zn32HO|mp-12724|SrZn|*OH|H1 O1|-1.010|2|2|1|0
random1797947|6169313896055b1286740243|In81HO|mp-1184502|In|*OH|H1 O1|0.117|1|0|2|0.055
random1527923|6169313896055b128674024c|Ca12Sb12HAu12O|mp-16245|CaSbAu|*OH|H1 O1|0.009|2|1|2|0.028
random1954467|6169313d96055b128674028d|Zr8Ti8Fe32HO|mp-1215291|ZrTiFe4|*OH|H1 O1|-1.105|1|0|1|0.022
random672453|616931429230052296914099|Rb16Te24HO|mp-2095|Rb2Te3|*OH|H1 O1|1.122|1|1|1|0
random1580194|6169314596055b12867402ec|P24HS60O|mp-541788|P2S5|*OH|H1 O1|2.743|1|-1|-2|0.030
random1182016|6169314796055b1286740326|Cs16Hg8HCl32O|mp-1192761|Cs2HgCl4|*OH|H1 O1|2.365|2|1|0|0.250
random1561029|6169314996055b1286740348|Al16Cu64HO|mp-1182885|AlCu4|*OH|H1 O1|-0.532|2|1|1|0.040
random1437677|6169314b96055b1286740387|Ti32Tc16HOs16O|mp-865876|Ti2TcOs|*OH|H1 O1|-1.225|1|1|0|0.125
random567915|6169314e96055b12867403c7|Y24Si24HPd16O|mp-14244|Y3Si3Pd2|*OH|H1 O1|-1.854|0|0|1|0.067
random2136409|6169315c96055b128674047c|Y27In27HRh27O|mp-31347|YInRh|*OH|H1 O1|0.355|2|1|0|0.192
random829319|61693163923005229691421c|Mo9HCl54O|mp-1221487|MoCl6|*OH|H1 O1|1.295|1|1|1|0.083
random1332396|61693165923005229691423a|Ti16Zn16Cu32HO|mp-1216661|TiZnCu2|*OH|H1 O1|-0.810|2|2|1|0.094
random1877367|6169316a92300522969142a0|Ti36Zn18HO|mp-1014229|Ti2Zn|*OH|H1 O1|-2.326|1|0|1|0.168
random1657250|616931739230052296914324|Cr24Mo24As48HO|mp-1226254|CrMoAs2|*OH|H1 O1|-1.280|1|2|1|0.226
random764922|6169317992300522969143ba|Sc30Al10HO|mp-862259|Sc3Al|*OH|H1 O1|-1.333|2|1|2|0.052
random1666238|6169317d96055b12867404c9|Mn48As32HO|mp-28916|Mn3As2|*OH|H1 O1|0.838|1|1|2|0.031
random2221104|6169318196055b1286740515|HW18N36O|mp-999549|WN2|*OH|H1 O1|-1.500|2|0|1|0.250
random1807198|61693188923005229691448b|Na48Cd16HO|mp-983509|Na3Cd|*OH|H1 O1|-0.843|1|0|2|0.250
random2371369|6169318e96055b12867405c3|Ti32Fe16Cu16HO|mp-1217096|Ti2FeCu|*OH|H1 O1|-1.661|2|2|1|0.095
random703454|616931949230052296914507|Ga18P18HPd90O|mp-1025301|GaPPd5|*OH|H1 O1|0.495|1|0|1|0.396
random1769569|616931959230052296914530|Na12V24HSe48O|mp-1221454|Na(VSe2)2|*OH|H1 O1|-0.383|1|0|0|0.552
random1100098|6169319e92300522969145ea|Zr24Cr24HW24O|mp-1215268|ZrCrW|*OH|H1 O1|-1.776|0|1|2|0.042
random1664141|616931a7923005229691463f|Tc48HPd16O|mp-861610|Tc3Pd|*OH|H1 O1|-0.854|1|0|2|0
random1930611|616931aa9230052296914684|Zr12Cu12Ge24HO|mp-1095201|ZrCuGe2|*OH|H1 O1|0.277|2|1|2|0.250
random2342250|616931b09230052296914710|Rb12Na24Bi12HO|mp-1186887|RbNa2Bi|*OH|H1 O1|-0.458|1|1|1|0.125
random2173151|616931ba923005229691477d|In36HO|mp-973111|In|*OH|H1 O1|0.213|2|0|1|0
random2089967|616931ba9230052296914782|Tl4As4HPd20O|mp-11873|TlAsPd5|*OH|H1 O1|0.843|0|0|1|0.147
random1859250|616931bd92300522969147c2|Zr24Cu48HO|mp-1072655|ZrCu2|*OH|H1 O1|-0.614|1|2|1|0.015
random2137590|616931c096055b1286740655|Mn24Ni24P48HO|mp-1221342|MnNiP2|*OH|H1 O1|0.258|1|1|1|0.160
random1798533|616931c092300522969147fe|Cd32Ag16HPt16O|mp-1183537|Cd2AgPt|*OH|H1 O1|0.695|1|1|0|0.125
random1341484|616931d196055b128674076a|Re24HN24O|mp-1019052|ReN|*OH|H1 O1|-0.251|1|0|0|0.250
random484447|616931d696055b12867407a6|P32HPt80O|mp-13871|P2Pt5|*OH|H1 O1|0.496|1|2|2|0.013
random1540184|616931d7923005229691493b|Cu96HO|mp-989695|Cu|*OH|H1 O1|0.302|2|2|1|0.031
random1033055|616931d79230052296914940|Cs8HO|mp-1|Cs|*OH|H1 O1|-1.300|2|1|1|0.125
random464980|616931d996055b12867407d8|K12Si4Te12HO|mp-7657|K3SiTe3|*OH|H1 O1|0.390|1|1|0|0.147
random758811|616931db96055b1286740802|Al64Cu32HO|mp-998|Al2Cu|*OH|H1 O1|-0.787|1|0|2|0.039
random2165337|616931dd96055b1286740838|Al8P8HS32O|mp-1071955|AlPS4|*OH|H1 O1|0.725|1|0|1|0.055
random1369377|616931dd96055b1286740841|Mn36As24HO|mp-28916|Mn3As2|*OH|H1 O1|-0.819|0|1|0|0.250
random706854|616931df96055b128674085f|Sc18Ta18HN36O|mp-1208952|ScTaN2|*OH|H1 O1|0.176|1|0|2|0.292
random782804|616931f392300522969149b1|Sn12HPb12S24O|mp-1218951|SnPbS2|*OH|H1 O1|0.008|1|0|2|0.760
random1816126|6169337396055b128674091d|K40P16HAu8O|mp-14624|K5P2Au|*OH|H1 O1|0.182|0|0|1|0
random1057311|616933779230052296914a23|In12P12HO|mp-966800|InP|*OH|H1 O1|0.359|2|1|2|0.292
random2472957|6169338b96055b1286740ab1|Ge20HSe20O|mp-10759|GeSe|*OH|H1 O1|0.163|2|2|1|0.050
random749147|616933a396055b1286740c23|Zn27Ag9HO|mp-1215497|Zn3Ag|*OH|H1 O1|-0.552|1|0|1|0.628
random2022098|616933a496055b1286740c2e|Y8HPb24O|mp-20291|YPb3|*OH|H1 O1|0.362|1|0|0|0.250
random1175761|616933a49230052296914ba2|Nb24V24HIr16O|mp-1220586|Nb3V3Ir2|*OH|H1 O1|-1.469|1|0|1|0.062
random92063|616933a496055b1286740c3a|Na48HPd16O|mp-1186067|Na3Pd|*OH|H1 O1|-1.392|1|1|1|0.062
random2237464|616933a59230052296914bb5|Co16Te32HO|mp-1009641|CoTe2|*OH|H1 O1|0.784|2|2|1|0.030
random2306530|616933a896055b1286740c7a|Te27HO|mp-10654|Te|*OH|H1 O1|1.596|1|0|0|0.500
random1324496|616933a896055b1286740c80|Y18HPd24O|mp-1104019|Y3Pd4|*OH|H1 O1|-1.658|2|0|-1|0.122
random1384580|616933a996055b1286740c8c|Nb96HRh24O|mp-1220441|Nb4Rh|*OH|H1 O1|-1.716|2|0|1|0.125
random1714519|616933b39230052296914c15|Rb32As32HO|mp-10802|RbAs|*OH|H1 O1|-0.039|2|2|1|0.243
random1245599|616933b49230052296914c2a|Ga48HRu16O|mp-672204|Ga3Ru|*OH|H1 O1|0.011|1|1|2|0.047
random1989325|616933b596055b1286740d39|Y24Ga72HO|mp-865598|YGa3|*OH|H1 O1|-1.312|2|1|0|0.124
random1319065|616933b696055b1286740d40|K40Sb32HO|mp-1223714|K5Sb4|*OH|H1 O1|-0.114|2|2|1|0.122
random952124|616933ba96055b1286740d9a|Sr24Sn72HO|mp-18063|SrSn3|*OH|H1 O1|-0.665|2|1|-2|0.056
random1462322|616933c196055b1286740e11|Te16HRu8O|mp-267|Te2Ru|*OH|H1 O1|0.113|2|1|1|0.139
random668941|616933c396055b1286740e2d|B144HO|mp-160|B|*OH|H1 O1|-2.269|1|0|-1|0.123
random756300|616933c496055b1286740e39|V27HN27O|mp-925|VN|*OH|H1 O1|-1.599|1|1|1|0.083
random1811574|616933ca96055b1286740eb4|Na12Cr24HS48O|mp-1238825|Na(CrS2)2|*OH|H1 O1|2.200|1|2|1|0.027
random1280145|616933e496055b128674104e|P32HOs16O|mp-2319|P2Os|*OH|H1 O1|-0.314|1|1|2|0.012
random436675|616933e89230052296914d91|Re32HRu96O|mp-862630|ReRu3|*OH|H1 O1|-0.241|2|-1|2|0.063
random896686|616933ec96055b12867410d5|Ta24Cr24Co24HO|mp-1218022|TaCrCo|*OH|H1 O1|-1.169|1|1|1|0.264
random2468644|616933ee96055b12867410e8|Hg8HPd24O|mp-1184658|HgPd3|*OH|H1 O1|0.570|0|0|1|0.125
random2110532|616933f896055b128674116b|Re48HN24O|mp-1018948|Re2N|*OH|H1 O1|-0.311|1|0|2|0.311
random2009945|616934019230052296914ef1|Ca16Cd48HO|mp-1183517|CaCd3|*OH|H1 O1|-1.265|1|0|0|0.240
random1573820|6169340f9230052296914f78|Zr84P48HO|mp-583740|Zr7P4|*OH|H1 O1|-1.687|2|1|-2|0.179
random453960|616934109230052296914f7e|Ca24Ga24HAu24O|mp-11811|CaGaAu|*OH|H1 O1|-0.671|0|1|2|0.019
random2191130|616934189230052296914fa5|Ag32HSe16O|mp-1229100|Ag2Se|*OH|H1 O1|1.877|1|1|0|0.125
random666121|6169341996055b12867413e0|Fe36Ni12As96HO|mp-1224768|Fe3NiAs8|*OH|H1 O1|-0.093|2|0|1|0.075
random608548|6169341c96055b1286741420|Fe12Sb12HRh24O|mp-1206853|FeSbRh2|*OH|H1 O1|0.341|1|0|2|0.083
random1135379|6169342c9230052296915062|K24HO|mp-58|K|*OH|H1 O1|-1.294|1|1|1|0.083
random1255835|6169342e96055b128674157a|Ti12Cr12Si48HO|mp-1216927|TiCrSi4|*OH|H1 O1|0.132|2|1|-1|0.167
random1195972|6169343296055b12867415c5|Sc24Co24P24HO|mp-1103160|ScCoP|*OH|H1 O1|-0.729|0|0|1|0.088
random703956|6169343396055b12867415d6|Al40Ni40HO|mp-990090|AlNi|*OH|H1 O1|-0.286|2|2|1|0.050
random1808137|6169343496055b12867415e9|Hf96Co48HO|mp-1190841|Hf2Co|*OH|H1 O1|-2.415|2|1|0|0.007
random2159693|616934359230052296915101|Ag12P12HPt60O|mp-1025385|AgPPt5|*OH|H1 O1|0.795|1|0|0|0.250
random1829535|6169343896055b1286741619|Nb8Co48P28HO|mp-15842|Nb2Co12P7|*OH|H1 O1|-0.215|2|1|1|0.124
random691090|6169343e9230052296915163|Hf48P24HO|mp-504659|Hf2P|*OH|H1 O1|-1.894|1|0|1|0.267
random572867|6169344392300522969151a0|Sr24Ta8HN24O|mp-1247449|Sr3TaN3|*OH|H1 O1|-1.905|2|1|1|0.125
random2112873|6169344592300522969151cd|Ge24HS24O|mp-12910|GeS|*OH|H1 O1|-0.080|2|2|1|0.081
random854959|6169359296055b128674177e|Te64HIr32O|mp-569388|Te2Ir|*OH|H1 O1|1.447|0|1|1|0.271
random485616|6169359396055b1286741787|HW24C24O|mp-1894|WC|*OH|H1 O1|-1.758|1|1|1|0.083
random664054|616935969230052296915336|Zr24HS32O|mp-1215543|Zr3S4|*OH|H1 O1|-1.929|0|0|1|0.250
random1272896|616935989230052296915364|Sc32HPt32O|mp-892|ScPt|*OH|H1 O1|-1.327|2|1|1|0.125
random2067647|61693599923005229691536c|Zn24Cd8HS32O|mp-981379|Zn3CdS4|*OH|H1 O1|-0.126|2|1|1|0.006
random2329995|6169359d92300522969153ce|Hf16Cu48HO|mp-1184704|HfCu3|*OH|H1 O1|-1.771|1|1|1|0.062
random785352|616935a29230052296915437|Zn32Ag16HAu16O|mp-31171|Zn2AgAu|*OH|H1 O1|-0.499|1|0|0|0.125
random464304|616935a396055b128674181d|Ag24Sn24HSe48O|mp-1229011|AgSnSe2|*OH|H1 O1|1.515|1|1|1|0.062
random1463995|616935ab923005229691546a|Ti32HPd8O|mp-1217168|Ti4Pd|*OH|H1 O1|-1.762|1|1|2|0.145
random1269610|616935ab923005229691547a|P16HRh16Se16O|mp-1102531|PRhSe|*OH|H1 O1|1.057|1|1|0|0.125
random2052526|616935bb96055b12867418fb|Cd12Si12As24HO|mp-3078|CdSiAs2|*OH|H1 O1|0.632|2|1|1|0.284
random2048049|616935d0923005229691561a|Sr16P48HO|mp-569867|SrP3|*OH|H1 O1|-0.464|1|0|0|0.124
random1504300|616935d596055b12867419e8|Cu72HO|mp-989695|Cu|*OH|H1 O1|-0.125|2|1|2|0.028
random514942|616935d79230052296915691|Hf84P48HO|mp-18622|Hf7P4|*OH|H1 O1|-1.497|2|1|0|0.199
random1194346|616935ea923005229691579d|Y6Al42Cu30HO|mp-1216017|YAl7Cu5|*OH|H1 O1|-1.090|1|2|0|0.074
random763691|616935eb92300522969157b4|Hf16Zn32Ga16HO|mp-1224173|HfZn2Ga|*OH|H1 O1|-0.325|1|0|1|0.125
random653057|616935f19230052296915820|Te18HSe18O|mp-1217322|TeSe|*OH|H1 O1|-1.311|1|0|2|0.197
random613848|616935f496055b1286741bb0|Ti64HPd16O|mp-1217168|Ti4Pd|*OH|H1 O1|-1.768|1|1|1|0.024
random2339595|6169360696055b1286741c9c|Cu12HAu36O|mp-1184018|CuAu3|*OH|H1 O1|1.003|2|1|0|0.083
random1817452|6169361192300522969159eb|Hf72As36HO|mp-1199529|Hf2As|*OH|H1 O1|-1.127|1|1|1|0.068
random2384118|6169362396055b1286741cc0|Na64HO|mp-1186040|Na|*OH|H1 O1|-1.061|1|0|0|0.125
random1926732|6169362a96055b1286741d15|Hg18HO|mp-121|Hg|*OH|H1 O1|2.316|2|1|0|0.056
random2366442|616936399230052296915c4d|Zr18Co2Mo8HO|mp-1005986|Zr9CoMo4|*OH|H1 O1|-0.261|1|0|0|0.211
random422913|6169363d96055b1286741e70|Zn24HAu24O|mp-1684|ZnAu|*OH|H1 O1|0.474|1|1|0|0.250
random1398135|616936459230052296915c92|Ca48Al16HN48O|mp-29596|Ca3AlN3|*OH|H1 O1|-3.090|1|0|0|0.299
random2163895|6169364796055b1286741f3f|Sr36P72HO|mp-1105302|SrP2|*OH|H1 O1|-2.906|2|1|1|0.069
random615375|616936589230052296915d43|Cd8HPt24O|mp-866022|CdPt3|*OH|H1 O1|0.885|1|0|0|0.250
random1312644|6169365b96055b12867420d5|K16Te16HO|mp-2072|KTe|*OH|H1 O1|0.599|1|0|1|0.307
random541028|616936679230052296915dd0|Ni16HS32O|mp-557096|NiS2|*OH|H1 O1|1.501|2|1|1|0.062
random1578038|6169367296055b128674226d|Sr12Zn60HO|mp-638|SrZn5|*OH|H1 O1|0.017|2|0|1|0.056
random878974|6169367a96055b12867422f4|Nb24Co72HO|mp-1220660|NbCo3|*OH|H1 O1|-0.965|1|0|2|0.350
random1566762|6169382296055b12867423e7|V48HN6O|mp-1188283|V8N|*OH|H1 O1|-1.501|2|0|1|0.207
random1362982|6169382e96055b128674246e|HPt40Se32O|mp-29767|Pt5Se4|*OH|H1 O1|0.443|0|0|1|0.159
random733387|6169383896055b1286742543|Y4Al6Fe28HO|mp-1196730|Y2Al3Fe14|*OH|H1 O1|-0.502|0|0|1|0.181
random1799022|616938459230052296915f6e|Tc36HRu36O|mp-1217363|TcRu|*OH|H1 O1|0.021|1|0|2|0.056
random1854065|6169384696055b12867425ca|Rb48Ge48HO|mp-1199056|RbGe|*OH|H1 O1|-1.019|2|1|1|0.066
random2392482|6169384696055b12867425d0|Si24Ni48HO|mp-1118|SiNi2|*OH|H1 O1|-0.053|0|1|1|0
random879051|6169384c9230052296915fe0|Hf18Ga54HO|mp-11387|HfGa3|*OH|H1 O1|-0.155|1|0|2|0.083
random2200891|616938519230052296916040|Ti30HS48O|mp-1217163|Ti5S8|*OH|H1 O1|1.174|0|1|0|0.250
random2120724|6169385996055b12867426c0|Y36HPb12O|mp-1187881|Y3Pb|*OH|H1 O1|-2.458|2|1|2|0.083
random1065141|6169385d92300522969160f4|Sr32Cd16Hg16HO|mp-1187079|Sr2CdHg|*OH|H1 O1|-0.810|2|1|1|0.062
random796053|6169387196055b12867427c4|Y16Ga24Cu8HO|mp-1216081|Y2Ga3Cu|*OH|H1 O1|-2.072|1|0|1|0.030
random1547433|6169388996055b128674297a|Ca40Sn20HO|mp-1009730|Ca2Sn|*OH|H1 O1|-1.522|2|2|1|0.025
