Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1129139|6165253b3a687e3cf0cdd9bc|Zn24Cu48H|mp-1215401|ZnCu2|*H|H1|0.117|1|1|0|0.250
random1980927|6165253d3a687e3cf0cdd9d1|Cd16Te16H|mp-12779|CdTe|*H|H1|-0.549|2|0|1|0.375
random1815513|616525698ad40a12ab0b35db|Te24HRh18|mp-1025159|Te4Rh3|*H|H1|0.434|0|1|2|0.009
random1154006|6165256f8ad40a12ab0b3622|Hg24H|mp-753304|Hg|*H|H1|1.820|2|1|0|0.083
random1117633|616525728ad40a12ab0b3653|Bi16Te16HPd16|mp-29011|BiTePd|*H|H1|0.190|1|1|0|0.314
random2256500|616525af8ad40a12ab0b3725|V80Si48H|mp-570483|V5Si3|*H|H1|-0.418|1|0|2|0.090
random523215|616525d18ad40a12ab0b3777|Sn16Sb16HPt16|mp-1218928|SnSbPt|*H|H1|0.615|0|2|1|0.124
random1907182|616525f93a687e3cf0cddb9f|Cu24HAu24|mp-570895|CuAu|*H|H1|0.273|1|0|1|0.250
random2179910|616526243a687e3cf0cddbcb|Y12Si24HOs24|mp-567749|Y(SiOs)2|*H|H1|0.338|1|0|2|0.043
random1815879|616526603a687e3cf0cddca3|Tl27Hg27H|mp-1216519|TlHg|*H|H1|0.772|2|1|0|0.056
random293296|616526603a687e3cf0cddcab|Ca40Cd8Cu16H|mp-1105558|Ca5CdCu2|*H|H1|-0.001|2|0|1|0.043
random855318|616526603a687e3cf0cddcac|Zr48Ga24H|mp-569833|Zr2Ga|*H|H1|-0.071|2|1|0|0.083
random2005146|616526653a687e3cf0cddd09|Re48Mo10H|mp-12662|Re24Mo5|*H|H1|-0.349|1|1|0|0.048
random1306550|6165268b8ad40a12ab0b392a|Cr16Ni48H|mp-1007923|CrNi3|*H|H1|-0.366|1|1|1|0.062
random2010942|6165281d8ad40a12ab0b397d|Na24In24H|mp-20628|NaIn|*H|H1|0.181|1|1|1|0.125
random2448146|6165281d3a687e3cf0cddde8|Sc24Zn48H|mp-13503|ScZn2|*H|H1|0.052|2|1|2|0.031
random946354|616528513a687e3cf0cdde4e|Na8Ag24H|mp-1186100|NaAg3|*H|H1|0.092|1|0|0|0.250
random1769646|616528518ad40a12ab0b3a19|Y16Zn80H|mp-30885|YZn5|*H|H1|-0.024|1|0|1|0.208
random2466514|616528573a687e3cf0cdde7b|Ti12Ga12HIr24|mp-866142|TiGaIr2|*H|H1|-0.013|1|1|1|0.042
random1447610|6165286f3a687e3cf0cdde87|Hf32Ni112H|mp-1205858|Hf2Ni7|*H|H1|-0.261|0|1|2|0.099
random1412333|616528703a687e3cf0cdde90|Ca24Zn24H|mp-1039147|CaZn|*H|H1|0.303|1|1|1|0.083
random765009|616528743a687e3cf0cddeb7|Ti32HPd32|mp-1056985|TiPd|*H|H1|-0.191|1|1|2|0.125
random475241|616528888ad40a12ab0b3aee|Tl27Hg27H|mp-1216519|TlHg|*H|H1|0.631|2|1|-1|0.028
random678132|6165288a8ad40a12ab0b3b10|Si12HS24|mp-7583|SiS2|*H|H1|-0.433|2|1|1|0.223
random763132|616528953a687e3cf0cddf08|Al12V72Ge12H|mp-1228829|AlV6Ge|*H|H1|-0.532|2|1|0|0.042
random941705|616528c78ad40a12ab0b3bd9|Al36HN36|mp-661|AlN|*H|H1|1.414|1|0|2|0.071
random1984485|616528fd8ad40a12ab0b3c6b|Rb16HS24|mp-7446|Rb2S3|*H|H1|0.352|0|0|1|0.022
random2280389|616528fd3a687e3cf0cde021|B96H|mp-160|B|*H|H1|-3.972|1|0|1|0.105
random2179105|6165292f8ad40a12ab0b3ced|Cu60Si16H|mp-14266|Cu15Si4|*H|H1|-0.269|1|1|0|0.013
random1581277|616529368ad40a12ab0b3d47|Ag24As8HS24|mp-4431|Ag3AsS3|*H|H1|1.307|1|0|-2|0.399
random2268375|616529368ad40a12ab0b3d52|Nb54Cr54Ge54H|mp-21440|NbCrGe|*H|H1|-0.201|2|1|0|0.056
random1585843|616529368ad40a12ab0b3d53|H(PbSe)8|mp-22009|PbSe|*H|H1|-0.748|1|1|1|0.122
random1551083|616529703a687e3cf0cde0b5|Ca60Sb36H|mp-12467|Ca5Sb3|*H|H1|-1.699|2|1|0|0.093
random1875295|616529753a687e3cf0cde100|Sc30Cd10H|mp-972876|Sc3Cd|*H|H1|-0.083|2|1|2|0.050
random2145420|61652b2d8ad40a12ab0b3f73|Te32HRh24|mp-1025159|Te4Rh3|*H|H1|-0.646|0|0|1|0.500
random252788|61652b2d3a687e3cf0cde184|Al27HPd27|mp-829|AlPd|*H|H1|0.004|1|0|0|0.250
random2175411|61652b2d8ad40a12ab0b3f87|Y6V12Fe60H|mp-1216170|Y(VFe5)2|*H|H1|-0.501|1|2|0|0.055
random1600967|61652b628ad40a12ab0b3fff|Ga54HRh12|mp-1190908|Ga9Rh2|*H|H1|0.119|1|1|1|0.126
random1940981|61652ca53a687e3cf0cde1d8|Si4Sn4HPd20|mp-1077994|SiSnPd5|*H|H1|-0.339|1|0|1|0.398
random74068|61652ca63a687e3cf0cde1ed|Y24HS24|mp-1534|YS|*H|H1|1.163|2|1|1|0.062
random436658|61652ca73a687e3cf0cde205|V8HPt64|mp-1079997|VPt8|*H|H1|-0.514|1|0|1|0.500
random1458489|61652cda3a687e3cf0cde291|Ca8Cd24H|mp-1183517|CaCd3|*H|H1|0.185|1|0|1|0
random405518|61652cdc3a687e3cf0cde2bc|Y16Cd16Hg32H|mp-865525|YCdHg2|*H|H1|0.121|1|1|0|0.125
random422753|61652ce48ad40a12ab0b41d3|H(WS2)9|mp-9813|WS2|*H|H1|-0.196|2|1|-2|0.087
random2274746|61652d003a687e3cf0cde2fb|Cd10HAu30|mp-1264|CdAu3|*H|H1|0.633|2|2|1|0.050
random1994671|61652d003a687e3cf0cde2fe|Zn36HAu36|mp-1684|ZnAu|*H|H1|0.503|2|1|0|0.083
random193419|61652d043a687e3cf0cde32a|Na24HPt8|mp-983445|Na3Pt|*H|H1|0.291|2|1|1|0.055
random1814861|61652d0a3a687e3cf0cde367|Zr16Zn48H|mp-864889|ZrZn3|*H|H1|-0.108|1|0|2|0
random1906536|61652d1d3a687e3cf0cde39d|Y36H109|mp-1178678|YH3|*H|H1|-2.426|2|0|1|0.074
random1137498|61652d638ad40a12ab0b4308|Hf24Sb48H|mp-2180|HfSb2|*H|H1|-0.212|0|1|0|0.066
random1218999|61652d633a687e3cf0cde424|In48HRu16|mp-607450|In3Ru|*H|H1|-0.728|1|1|0|0.077
random1785111|61652d8d8ad40a12ab0b4348|Mn6Cu12HCl24|mp-675163|Mn(CuCl2)2|*H|H1|0.274|1|0|1|0.001
random1542079|61652d8f8ad40a12ab0b435f|Fe48Co48As48H|mp-675526|FeCoAs|*H|H1|-0.620|2|0|1|0.125
random1817668|61652d9b3a687e3cf0cde4b1|P32HS48|mp-1147714|P2S3|*H|H1|-0.479|2|2|1|0.205
random588258|61652d9e8ad40a12ab0b43c8|H(OsRu3)16|mp-974326|OsRu3|*H|H1|-0.516|1|0|0|0.251
random1844425|61652dde3a687e3cf0cde53e|Ta90H|mp-42|Ta|*H|H1|-0.760|1|1|1|0.023
random2040128|61652f378ad40a12ab0b4509|Sc24Cd12HAu12|mp-1186938|Sc2CdAu|*H|H1|-0.726|2|1|0|0.042
random728988|61652f6c8ad40a12ab0b457e|Ta12Ni36H|mp-570491|TaNi3|*H|H1|-0.478|2|1|2|0.083
random639406|61652f6f3a687e3cf0cde61c|Mn96As48H|mp-1076981|Mn2As|*H|H1|-0.665|1|0|1|0.125
random4082|61652f713a687e3cf0cde628|Si9Ag9HPt45|mp-1025220|SiAgPt5|*H|H1|0.247|1|0|2|0.083
random511766|61652f9d8ad40a12ab0b4641|Mn16V32Cr16H|mp-864953|MnV2Cr|*H|H1|-0.668|1|1|0|0.125
random144048|61652f9e3a687e3cf0cde67c|Si48H|mp-149|Si|*H|H1|-0.544|2|1|1|0.062
random676400|61652f9f3a687e3cf0cde682|Hf12Cu12Ge24H|mp-1080469|HfCuGe2|*H|H1|0.145|1|0|1|0.089
random1167164|61652fa33a687e3cf0cde6ab|V60Co10HRh10|mp-1216457|V6CoRh|*H|H1|-0.741|2|2|1|0.025
random459237|61652fa48ad40a12ab0b4656|K32Fe64P64H|mp-1206409|K(FeP)2|*H|H1|0.063|2|2|1|0.052
random2219132|61652fa73a687e3cf0cde6cd|Ca32HPt64|mp-842|CaPt2|*H|H1|-0.825|2|1|1|0.031
random1953367|61652fc53a687e3cf0cde751|Ca6Cd12Cu54H|mp-1190573|CaCd2Cu9|*H|H1|-0.218|1|1|1|0.149
random1500844|61652fe38ad40a12ab0b46fa|Hf72HN96|mp-776470|Hf3N4|*H|H1|-0.352|2|1|0|0.463
random2427934|616530178ad40a12ab0b47f7|Nb24HAu16|mp-2123|Nb3Au2|*H|H1|-0.915|1|1|2|0.149
random1623871|6165303d3a687e3cf0cde811|V18HPd54|mp-568711|VPd3|*H|H1|-0.084|1|0|0|0.250
random2006121|616532223a687e3cf0cde86b|Ti36Ni18HPd18|mp-1217097|Ti2NiPd|*H|H1|-0.296|0|1|2|0.077
random2261788|616532253a687e3cf0cde8a7|Na24Ge48HN72|mp-14433|NaGe2N3|*H|H1|-0.791|0|2|1|0.086
random519769|616532583a687e3cf0cde905|Sn16HRh48|mp-1187077|SnRh3|*H|H1|-0.447|1|0|2|0.128
random1651861|616532913a687e3cf0cdea39|Nb54V54Ge36H|mp-1220587|Nb3V3Ge2|*H|H1|-0.388|2|1|-1|0.097
random1443893|616532bb3a687e3cf0cdea64|Nb36HC18|mp-2318|Nb2C|*H|H1|-0.934|2|0|1|0.250
random1616870|616532c03a687e3cf0cdea9f|V16Ga40H|mp-20405|V2Ga5|*H|H1|0.111|2|1|1|0.176
random1742171|616532c08ad40a12ab0b4a49|Al72Co24H|mp-1228607|Al3Co|*H|H1|-0.381|0|1|2|0.033
random50884|616532c68ad40a12ab0b4a78|Sr20As12H|mp-15698|Sr5As3|*H|H1|-0.559|1|0|0|0.294
random268032|616532ed3a687e3cf0cdeab7|Sc24Tl8H|mp-1186974|Sc3Tl|*H|H1|-0.653|2|1|1|0.063
random1714940|616532f48ad40a12ab0b4b0c|Ti48Sn40H|mp-568232|Ti6Sn5|*H|H1|-0.829|1|0|2|0.231
random1272569|616533018ad40a12ab0b4b3f|Tl72H|mp-972373|Tl|*H|H1|0.735|2|0|1|0.146
random1534388|616533018ad40a12ab0b4b44|Te48HIr24|mp-569322|Te2Ir|*H|H1|0.143|0|1|2|0.066
random669315|616533028ad40a12ab0b4b50|Sb72HIr24|mp-1239|Sb3Ir|*H|H1|0.324|1|1|1|0.030
random1383365|616533378ad40a12ab0b4c20|Sc24Sb8H|mp-978546|Sc3Sb|*H|H1|-0.747|1|0|0|0.250
random1917636|6165338c3a687e3cf0cdebbc|Sn24P24H|mp-7526|SnP|*H|H1|-0.198|2|0|1|0.232
random1369412|616533a98ad40a12ab0b4e12|Ca18HPb18|mp-20034|CaPb|*H|H1|-0.342|0|0|1|0.250
random1350558|616533ab8ad40a12ab0b4e1e|Y40HPt32|mp-12175|Y5Pt4|*H|H1|-0.029|1|1|0|0.236
random436771|616533ab8ad40a12ab0b4e21|Al36Re72H|mp-10909|AlRe2|*H|H1|-1.277|2|0|1|0.125
random840619|616533ac3a687e3cf0cdebfb|Nb96HRh24|mp-1220441|Nb4Rh|*H|H1|-0.544|2|0|1|0.125
random85884|616533e38ad40a12ab0b4e60|Zr12Ge24HRh12|mp-31084|ZrGe2Rh|*H|H1|-0.271|0|1|0|0.116
random1009774|616533ec3a687e3cf0cded30|Cr16Te48H|mp-540922|CrTe3|*H|H1|0.381|0|1|1|0.209
random520616|616534143a687e3cf0cdedba|Sn32HIr32|mp-20033|SnIr|*H|H1|-0.504|1|0|1|0.104
random1390291|616535bd3a687e3cf0cdee1b|Zn72HS72|mp-556005|ZnS|*H|H1|-1.449|0|0|1|0.047
random1686195|616535be3a687e3cf0cdee2f|Nb48Si48HPd48|mp-22722|NbSiPd|*H|H1|-0.576|0|2|1|0.156
random1997461|616536018ad40a12ab0b4fc8|Ti48Zn16H|mp-866186|Ti3Zn|*H|H1|-0.817|1|1|0|0.125
random1412711|616536058ad40a12ab0b4fe0|Te32HAu16|mp-567525|Te2Au|*H|H1|0.670|2|1|1|0.062
random978657|6165378d3a687e3cf0cdeebc|Nb12Sb12HRh12|mp-31453|NbSbRh|*H|H1|0.766|1|1|1|0.125
random2223189|6165378d8ad40a12ab0b4ff9|Ti12HS24|mp-1062030|TiS2|*H|H1|-0.150|1|0|-1|0.250
random1796218|6165378f8ad40a12ab0b5020|Sn48H|mp-84|Sn|*H|H1|0.285|1|0|2|0.125
random465381|616537928ad40a12ab0b5066|Zr80Re40H|mp-1193848|Zr2Re|*H|H1|-0.857|1|1|0|0.096
random1474805|616537c98ad40a12ab0b50f3|Rb64HPb64|mp-21525|RbPb|*H|H1|0.485|2|0|1|0.125
random782401|616537cb8ad40a12ab0b513b|HPb36|mp-1186444|Pb|*H|H1|0.712|1|0|1|0.208
random651255|616537cc8ad40a12ab0b515e|K12H|mp-1180961|K|*H|H1|-0.033|2|1|1|0.292
random685206|616537cc8ad40a12ab0b515f|K24Ag48H|mp-12735|KAg2|*H|H1|0.633|2|1|1|0.152
random1799142|616539703a687e3cf0cdef55|Sr12In36H|mp-1080608|SrIn3|*H|H1|0.751|2|1|0|0.119
random2325364|616539703a687e3cf0cdef5a|Ti48Zn24H|mp-1014229|Ti2Zn|*H|H1|-0.584|2|1|2|0.029
random244680|616539748ad40a12ab0b5270|Y16Sn48H|mp-1094248|YSn3|*H|H1|0.732|1|1|0|0.125
random1644159|616539743a687e3cf0cdefb7|Ti144HS72|mp-616559|Ti2S|*H|H1|-0.430|0|1|1|0.013
random2073870|616539a68ad40a12ab0b529d|Zr48Cu48Si48H|mp-22522|ZrCuSi|*H|H1|-1.041|0|1|0|0.195
random1260369|616539ac8ad40a12ab0b5301|Ti36Si36HRu36|mp-505822|TiSiRu|*H|H1|-0.296|0|1|2|0.138
random1085633|616539ef8ad40a12ab0b53f6|V36HS60|mp-1216498|V3S5|*H|H1|-0.165|1|0|2|0.314
random1941826|61653bba8ad40a12ab0b5421|Sr16Ge32H|mp-7390|SrGe2|*H|H1|0.120|1|1|1|0.250
random537079|61653bbb8ad40a12ab0b5446|K40As32H|mp-1223503|K5As4|*H|H1|0.034|1|2|0|0.084
random302295|61653bbc8ad40a12ab0b5452|Sr24H49|mp-1179094|SrH2|*H|H1|-0.546|1|1|1|0.014
random1774123|61653bc28ad40a12ab0b54e1|Ca48In18H|mp-1191538|Ca8In3|*H|H1|-0.106|1|-1|2|0.012
random593925|61653bc38ad40a12ab0b5505|Ti24Ni12HS48|mp-1025263|Ti2NiS4|*H|H1|0.912|1|1|0|0.059
random377506|61653be43a687e3cf0cdf0da|Na24HPt8|mp-982871|Na3Pt|*H|H1|-0.254|0|0|1|0.125
random1946460|61653be53a687e3cf0cdf0e3|Zr32H33|mp-697179|ZrH|*H|H1|-0.310|1|1|0|0.125
random1681851|61653d7e3a687e3cf0cdf1a7|Rb6Na18H25|mp-1078643|RbNa3H4|*H|H1|1.943|2|1|0|0.083
random149736|61653db13a687e3cf0cdf211|Cs16H17|mp-632319|CsH|*H|H1|0.781|1|1|0|0.250
random880630|61653f863a687e3cf0cdf343|Sr24Ga12Hg12H|mp-1187068|Sr2GaHg|*H|H1|0.114|1|1|1|0.042
random119177|61653f878ad40a12ab0b5709|Y6Cu6Te12H|mp-945184|YCuTe2|*H|H1|0.357|1|1|1|0.064
random1758506|61653f8a3a687e3cf0cdf38c|Cr72Ga36HN36|mp-10371|Cr2GaN|*H|H1|0.185|2|1|1|0.041
random1936745|61653fb83a687e3cf0cdf3b0|Si108HPt72|mp-10744|Si3Pt2|*H|H1|-0.622|2|0|1|0
random1507042|61653fbc8ad40a12ab0b5772|Tl81H|mp-972351|Tl|*H|H1|0.788|1|0|0|0.167
random550090|61653fbf3a687e3cf0cdf41b|Rb12In18H|mp-571505|Rb2In3|*H|H1|-0.294|2|1|1|0.167
random2253261|61653fbf3a687e3cf0cdf422|H(PbCl2)16|mp-862871|PbCl2|*H|H1|2.222|0|0|1|0.250
random1889387|61653fc23a687e3cf0cdf442|P48HS84|mp-2650|P4S7|*H|H1|-0.978|1|1|2|0.305
random1237304|616541478ad40a12ab0b58bc|Ca24HPb12|mp-1009756|Ca2Pb|*H|H1|0.861|1|1|1|0.167
random1906251|616541483a687e3cf0cdf4ee|Zn32As64H|mp-7262|ZnAs2|*H|H1|-0.398|2|2|-1|0.075
random366300|616541488ad40a12ab0b58ce|Sc24In48H|mp-1206268|ScIn2|*H|H1|-0.171|2|2|1|0.090
random1605230|6165431a8ad40a12ab0b599c|Ti84P48H|mp-1191079|Ti7P4|*H|H1|0.086|2|1|-2|0.178
random1711538|616543613a687e3cf0cdf6d7|Y6Fe60Si12H|mp-1216179|Y(Fe5Si)2|*H|H1|-0.641|1|2|0|0.077
random731608|616544ee3a687e3cf0cdf703|Na24Mo8HCl48|mp-1106352|Na3MoCl6|*H|H1|0.922|1|0|1|0.303
random2077800|616545248ad40a12ab0b5ab4|Al20Cu60H|mp-1008555|AlCu3|*H|H1|0.016|2|2|1|0.050
random1980069|616545268ad40a12ab0b5ad5|Mn24Al24H|mp-12067|MnAl|*H|H1|-0.266|1|1|1|0.083
random528099|616545293a687e3cf0cdf7f7|Hg36H(SeCl)24|mp-27851|Hg3(SeCl)2|*H|H1|-0.596|1|1|1|0.160
random762136|6165452c3a687e3cf0cdf84f|Cd24In16HSe48|mp-1226990|Cd3(InSe3)2|*H|H1|-0.576|2|0|-1|0.199
random1816899|6165452d3a687e3cf0cdf861|Mn16Al16HRh32|mp-10894|MnAlRh2|*H|H1|-0.391|1|0|0|0.125
random671054|6165454f3a687e3cf0cdf8ba|Mo9H(WSe4)9|mp-1023928|MoWSe4|*H|H1|0.782|2|1|1|0.001
random1880394|616545583a687e3cf0cdf8d8|Ti16In16HAu32|mp-621348|TiInAu2|*H|H1|0.111|1|1|0|0.125
random1436009|616546a43a687e3cf0cdf9d9|Ca36Mn24HN48|mp-1246717|Ca3(MnN2)2|*H|H1|0.842|1|1|1|0.167
random1561976|616546a48ad40a12ab0b5b1c|Ta72HN72|mp-1279|TaN|*H|H1|-1.169|2|0|1|0.167
random2229737|616546a68ad40a12ab0b5b3a|Cr24Si48H|mp-11191|CrSi2|*H|H1|0.194|1|0|0|0.083
random1746638|616546a73a687e3cf0cdfa33|Te24HPb24|mp-685022|TePb|*H|H1|0.706|0|1|2|0.055
random97091|616546e53a687e3cf0cdfb1d|Ta90H|mp-42|Ta|*H|H1|-0.335|2|1|1|0.268
random1561969|6165485a8ad40a12ab0b5bdf|Mn27Cr27HN54|mp-1245401|MnCrN2|*H|H1|-0.618|1|0|0|0.167
random1643238|6165485c8ad40a12ab0b5c04|Rb8Sb16HS28|mp-561051|Rb2Sb4S7|*H|H1|0.543|2|0|-1|0.122
random816344|61654a123a687e3cf0cdfd1a|Ca32H|mp-1183484|Ca|*H|H1|-0.579|2|-1|2|0.125
random1504818|61654a143a687e3cf0cdfd70|Ta18Nb18Te72H|mp-1217942|TaNbTe4|*H|H1|4.712|0|2|1|0.298
random1229444|61654a153a687e3cf0cdfd8d|K32HS16|mp-559278|K2S|*H|H1|-1.180|1|0|0|0.167
random561349|61654a388ad40a12ab0b5d21|Cr16Co32Ge16H|mp-1183740|CrCo2Ge|*H|H1|0.176|1|1|0|0.125
random2193614|61654c653a687e3cf0cdfdeb|V12Fe36Si48H|mp-1216327|VFe3Si4|*H|H1|-0.041|1|0|-1|0.009
random1979747|61654c688ad40a12ab0b5d84|Al32Fe16Co16H|mp-862691|Al2FeCo|*H|H1|-0.614|1|0|0|0.125
random1207346|61654c6a3a687e3cf0cdfe5e|Al40Mo8H|mp-568607|Al5Mo|*H|H1|-0.238|2|-1|2|0
random2210979|61654c9a3a687e3cf0cdfeb1|Hf24P48H|mp-1102018|HfP2|*H|H1|-0.629|0|1|1|0.104
random952764|61654c9e3a687e3cf0cdfec8|As32HSe32|mp-542570|AsSe|*H|H1|0.615|1|0|0|0.500
random1238544|61654ca33a687e3cf0cdff1c|Nb60HC42|mp-32679|Nb10C7|*H|H1|-0.913|2|2|1|0.056
random81297|61654cd63a687e3cf0cdff7d|Hf27Zn27H|mp-1014219|HfZn|*H|H1|0.279|1|0|0|0.250
random1044134|61654e173a687e3cf0cdffa6|K36Sb12H|mp-1084753|K3Sb|*H|H1|0.198|1|0|2|0
random2225732|61654e4c3a687e3cf0ce005b|Cs40Te60H|mp-505634|Cs2Te3|*H|H1|0.505|2|2|1|0.049
random1584863|61654e503a687e3cf0ce008b|As12H(RhS)12|mp-1228745|AsRhS|*H|H1|-0.021|1|1|1|0.166
random1005389|61654e523a687e3cf0ce00ce|Ca24H|mp-21|Ca|*H|H1|-0.463|2|1|1|0.125
random1122882|61654e573a687e3cf0ce011f|K16Te8H|mp-1747|K2Te|*H|H1|1.888|1|1|0|0.125
random1762541|61654e6f8ad40a12ab0b5fa9|Mn48Si84H|mp-680339|Mn4Si7|*H|H1|-0.682|2|1|1|0.198
random1451168|61654e788ad40a12ab0b5feb|Sb48HIr24|mp-1247|Sb2Ir|*H|H1|-0.261|0|2|1|0.060
random1365015|61654e8f3a687e3cf0ce019c|Zr48Sn16H|mp-1094267|Zr3Sn|*H|H1|-0.980|2|2|1|0.062
random630609|61654e958ad40a12ab0b6050|V32HIr32|mp-1079131|VIr|*H|H1|-0.084|1|1|2|0.123
random436369|61654ede3a687e3cf0ce0232|K16Na32H|mp-570786|KNa2|*H|H1|0.046|1|0|1|0.021
random1922101|61654ee18ad40a12ab0b6138|Zn16Ga32Te64H|mp-15777|Zn(GaTe2)2|*H|H1|0.171|2|0|1|0.225
random1925807|616550463a687e3cf0ce0278|Rb8H(PdCl4)4|mp-1025201|Rb2PdCl4|*H|H1|0.013|2|1|1|0.068
random1730682|616550468ad40a12ab0b6156|Ti24Cu12Ni12H|mp-1217130|Ti2CuNi|*H|H1|-0.211|0|0|1|0.734
random2465825|616550473a687e3cf0ce028b|Sc8HAu32|mp-1068446|ScAu4|*H|H1|-0.124|1|1|2|0.149
random1841743|616550483a687e3cf0ce029f|Ca32Ge32HN64|mp-7801|CaGeN2|*H|H1|-1.042|2|2|1|0.031
random2349149|6165504a3a687e3cf0ce02cc|Sr30Si20As40H|mp-11677|Sr3(SiAs2)2|*H|H1|0.939|2|2|-1|0.100
random1694229|6165504b8ad40a12ab0b61a9|Fe96HN32|mp-906903|Fe3N|*H|H1|0.949|1|1|0|0.082
random1161375|6165504c3a687e3cf0ce030d|Ca9H(PbSe4)3|mp-1227810|Ca3PbSe4|*H|H1|1.117|1|2|1|0.040
random1008050|616550743a687e3cf0ce0313|Cs16H|mp-1055940|Cs|*H|H1|-0.028|2|1|1|0.062
random1921396|616550793a687e3cf0ce032e|Cs8P8HSe48|mp-1225967|CsPSe6|*H|H1|0.261|0|0|1|0.099
random27894|616550833a687e3cf0ce0389|Sn32HIr32|mp-20033|SnIr|*H|H1|-0.768|2|2|1|0.031
random475901|616550883a687e3cf0ce03f5|Y16Ge16HPd16|mp-1215971|YGePd|*H|H1|0.143|1|2|-2|0
random1443256|616550a38ad40a12ab0b6207|V40Ge24H|mp-1105285|V5Ge3|*H|H1|-0.009|0|0|1|0.125
random1129042|616550a38ad40a12ab0b620a|Na16H|mp-567772|Na|*H|H1|0.109|1|0|0|0.125
random1017597|616550a58ad40a12ab0b6216|Na32In16H|mp-31430|Na2In|*H|H1|0.377|1|0|0|0.250
random2062685|616550c03a687e3cf0ce0496|H49S24|mp-33024|H2S|*H|H1|-1.959|0|2|1|0.161
random1924754|616550ce3a687e3cf0ce04bd|Al96HW8|mp-11227|Al12W|*H|H1|-0.081|2|1|1|0.008
random1178710|616550d43a687e3cf0ce04e4|Ta54Ga36H|mp-16756|Ta3Ga2|*H|H1|-1.322|2|1|0|0.021
random2008582|616552408ad40a12ab0b63c5|Ti40Ga20Tc20H|mp-1187419|Ti2GaTc|*H|H1|-0.536|2|2|1|0.025
random1405754|616552418ad40a12ab0b63d8|K12Bi12HPb12|mp-1223510|KBiPb|*H|H1|0.018|2|1|1|0.147
random112128|616552438ad40a12ab0b63fc|Hf32Mn16HOs16|mp-1184587|Hf2MnOs|*H|H1|-0.022|1|0|0|0.125
random156490|616552788ad40a12ab0b6478|Ge24HOs16|mp-510032|Ge3Os2|*H|H1|-0.337|1|1|1|0.094
random2226033|616552bf3a687e3cf0ce063a|Sc32Fe64H|mp-1190697|ScFe2|*H|H1|-0.235|1|0|1|0.479
random962925|616552ed8ad40a12ab0b660b|Y18Cu18H|mp-712|YCu|*H|H1|-0.384|1|0|0|0.250
random1324437|616552ed3a687e3cf0ce06a2|Sr32HPb16|mp-30828|Sr2Pb|*H|H1|-0.083|0|1|1|0.094
random689659|616553238ad40a12ab0b66cf|Rb12H25Pt6|mp-642735|Rb2H4Pt|*H|H1|2.316|1|1|1|0.149
random1243014|616554908ad40a12ab0b6767|Y6Zn22H|mp-1103536|Y3Zn11|*H|H1|0.287|1|0|1|0.069
random1662225|616554c33a687e3cf0ce082f|Ga36HS36|mp-2507|GaS|*H|H1|-0.485|1|0|2|1.000
random1539534|616554d68ad40a12ab0b67e9|Hf36Mo16As4H|mp-976584|Hf9Mo4As|*H|H1|-0.171|1|1|0|0.198
random1474343|6165560b8ad40a12ab0b6821|Sc16HOs32|mp-567612|ScOs2|*H|H1|-1.098|1|0|1|0.019
random124901|6165560e8ad40a12ab0b6860|Y20HS28|mp-15670|Y5S7|*H|H1|0.014|1|1|0|0.280
random1986778|6165560e3a687e3cf0ce08be|Ti24HPd48|mp-1018121|TiPd2|*H|H1|-0.080|2|1|1|0.167
random1900673|616556103a687e3cf0ce08ec|Sr40Cd24H|mp-542484|Sr5Cd3|*H|H1|-0.131|1|1|1|0.084
random2198945|616556673a687e3cf0ce09d3|Hf16Fe16Si16H|mp-1102314|HfFeSi|*H|H1|-0.259|2|1|1|0.500
random1055898|616556728ad40a12ab0b694e|Ca16Hg48H|mp-1091387|CaHg3|*H|H1|0.649|1|2|2|0.002
random1782417|6165567e3a687e3cf0ce0a09|Zr24Ni24H25|mp-1188036|ZrNiH|*H|H1|-1.472|1|1|0|0.322
random497465|616556833a687e3cf0ce0a4d|Ca32Co16HN32|mvc-15272|Ca2CoN2|*H|H1|-0.772|1|1|0|0.347
random2317992|616556933a687e3cf0ce0a9f|H(S7N)4|mp-1203253|S7N|*H|H1|-1.432|0|1|0|0.088
random2118928|616557fa8ad40a12ab0b6a29|Ti36As36H|mp-10052|TiAs|*H|H1|-1.013|2|1|2|0.028
random2121819|616557fb8ad40a12ab0b6a3a|Ta24Fe24Ge24H|mp-1103196|TaFeGe|*H|H1|-0.424|2|1|2|0.206
random2124777|616557fd8ad40a12ab0b6a66|H(Ir3W)24|mp-30745|Ir3W|*H|H1|-0.144|2|1|0|0.167
random1359667|616557fe8ad40a12ab0b6a7a|Hf32Ni32Sn16H|mp-510041|Hf2Ni2Sn|*H|H1|-0.394|1|0|0|0.167
random552181|616557fe3a687e3cf0ce0b0a|Zr48Sn16H|mp-1094267|Zr3Sn|*H|H1|-0.855|1|1|0|0.125
random2391170|616558003a687e3cf0ce0b2c|Si96HC96|mp-11714|SiC|*H|H1|-0.213|2|2|1|0.094
random2138985|616558313a687e3cf0ce0b62|Na48HPt16|mp-983445|Na3Pt|*H|H1|0.426|1|1|0|0.250
